steps,time,reward,delta,converged
1,0.05350673603338407,-66.7667536531503,0.21687951592777366,False
2,0.0511586626242746,-58.09042546657353,0.0004354334377978941,False
3,0.051137858249575174,-58.08998918967112,1.053909822669452e-06,False
4,0.0513081720289108,-58.08998710066596,1.22207235220273e-06,False
5,0.0511128224766253,-58.08998706658699,1.053909822669452e-06,False
6,0.05169851851694318,-58.08998546160865,1.22207235220273e-06,False
7,0.05236461112392021,-58.08998628571718,1.053909822669452e-06,False
8,0.051765868272340754,-58.089986226135885,1.22207235220273e-06,False
9,0.05331738096194272,-58.089984890998565,1.053909822669452e-06,False
10,0.051549714345355824,-58.089985475936345,1.22207235220273e-06,False
11,0.05243830797667215,-58.08998629380377,1.053909822669452e-06,False
12,0.05289565160359189,-58.089984839298104,1.22207235220273e-06,True
