steps,time,reward,delta,converged
1,0.03761924609177214,-49.60361554378742,0.22909750716700258,False
2,0.036211248325955125,-47.340818591739044,3.970441413221615e-05,False
3,0.03612097849674001,-47.34081393176723,2.6903096936314874e-07,False
4,0.036360052497546036,-47.34081384831369,2.6903096936314874e-07,False
5,0.03670632192054768,-47.34081390834063,2.6903096936314874e-07,False
6,0.035975700490350704,-47.34081386614936,2.6903096936314874e-07,False
7,0.03636075773058778,-47.340813866157646,2.6903096936314874e-07,False
8,0.036295523674318986,-47.34081373043568,2.6903096936314874e-07,False
9,0.0368255063044316,-47.34081381736664,2.6903096936314874e-07,False
10,0.037601615265757005,-47.34081386503417,2.6903096936314874e-07,False
11,0.03663861954863634,-47.34081394521579,2.6903096936314874e-07,False
12,0.03698206803947457,-47.34081376026506,2.6903096936314874e-07,False
13,0.03633924812284661,-47.34081383138751,2.6903096936314874e-07,False
14,0.037003577647215735,-47.34081382659593,2.6903096936314874e-07,False
15,0.03681210687665626,-47.3408139149554,2.6903096936314874e-07,False
16,0.03632725916115476,-47.340813754014455,2.6903096936314874e-07,False
17,0.04360138535978564,-47.340813824099925,2.6903096936314874e-07,False
18,0.03628776611087048,-47.34081382067188,2.7500279492498336e-07,True
