steps,time,reward,delta,converged
1,0.14956300234629794,-213.51444468320167,0.17782838788028327,False
2,0.19359211154528566,-172.56741635359768,0.021569760719825637,False
3,0.18640261331154306,-172.16890225889574,9.869273970891657e-05,False
4,0.18724219324656133,-172.16750847078978,6.8478711421904315e-06,False
5,0.19800193374899777,-172.16729388327968,5.331207445058439e-06,False
6,0.18728662292812714,-172.1671672358366,5.334084556329888e-06,False
7,0.1866103044420413,-172.16724215107212,5.333806518903472e-06,False
8,0.1870687059185343,-172.16729618623646,5.330225148980627e-06,False
9,0.1871536864999257,-172.16715720580402,5.334007074975222e-06,False
10,0.18614132446995768,-172.16724215107212,5.333806518903472e-06,False
11,0.18713605567390346,-172.16729618623646,5.330225148980627e-06,False
12,0.18655212271616506,-172.16715720580402,5.334007074975222e-06,True
