step,reward,mean,median,std,max,min
0,-0.09213483146067415,-0.09213483146067415,-0.09213483146067415,0.0,-0.09213483146067415,-0.09213483146067415
1,-0.07640000000000001,-0.08426741573033708,-0.08426741573033708,0.007867415730337071,-0.07640000000000001,-0.09213483146067415
2,-0.08644067796610169,-0.08499183647559194,-0.08644067796610169,0.006504900026002042,-0.07640000000000001,-0.09213483146067415
3,-0.0727272727272727,-0.08192569553851213,-0.08142033898305084,0.007742025187205287,-0.0727272727272727,-0.09213483146067415
4,-0.08284313725490196,-0.08210918388179009,-0.08284313725490196,0.006934395077289181,-0.0727272727272727,-0.09213483146067415
5,-0.07767584097859326,-0.08137029339792395,-0.0802594891167476,0.006542272156956128,-0.0727272727272727,-0.09213483146067415
6,-0.06504559270516717,-0.0790381932989587,-0.07767584097859326,0.008325802976813691,-0.06504559270516717,-0.09213483146067415
7,-0.07576443941109852,-0.07862897406297618,-0.07703792048929664,0.00786297294217121,-0.06504559270516717,-0.09213483146067415
8,-0.081,-0.07889242138931216,-0.07767584097859326,0.00745063659819146,-0.06504559270516717,-0.09213483146067415
9,-0.08,-0.07900317925038094,-0.07883792048929664,0.007076100118043541,-0.06504559270516717,-0.09213483146067415
10,-0.08454106280193235,-0.07950662320961288,-0.08,0.0069320865874526036,-0.06504559270516717,-0.09213483146067415
11,-0.08085470085470085,-0.07961896301337021,-0.08042735042735043,0.006647417666372598,-0.06504559270516717,-0.09213483146067415
12,-0.07940000000000001,-0.07960211970464942,-0.08,0.006386898828033848,-0.06504559270516717,-0.09213483146067415
13,-0.06111111111111109,-0.07828133337653954,-0.07970000000000001,0.007781832889938604,-0.06111111111111109,-0.09213483146067415
14,-0.0846743295019157,-0.07870753311823128,-0.08,0.007685235324693819,-0.06111111111111109,-0.09213483146067415
15,-0.06966580976863752,-0.0781424254088817,-0.07970000000000001,0.007756391894345726,-0.06111111111111109,-0.09213483146067415
16,-0.08501259445843828,-0.07854655300003209,-0.08,0.007696479872984888,-0.06111111111111109,-0.09213483146067415
17,-0.08849252013808977,-0.07909910672992418,-0.08042735042735043,0.007818905942476334,-0.06111111111111109,-0.09213483146067415
18,-0.07758620689655173,-0.07901948042290458,-0.08,0.007617858594501018,-0.06111111111111109,-0.09213483146067415
19,-0.0731,-0.07872350640175935,-0.07970000000000001,0.007536218739539546,-0.06111111111111109,-0.09213483146067415
20,-0.08196544276457884,-0.07887788432379837,-0.08,0.007386930304470627,-0.06111111111111109,-0.09213483146067415
21,-0.09090909090909087,-0.07942475735040257,-0.08042735042735043,0.0076398236394572714,-0.06111111111111109,-0.09213483146067415
22,-0.0708,-0.07904976790038507,-0.08,0.007676118135977733,-0.06111111111111109,-0.09213483146067415
23,-0.0736,-0.07882269423786901,-0.07970000000000001,0.007592997412839371,-0.06111111111111109,-0.09213483146067415
