step,reward,mean,median,std,max,min
0,-0.042,-0.042,-0.042,0.0,-0.042,-0.042
1,-0.045,-0.0435,-0.0435,0.0014999999999999979,-0.042,-0.045
2,-0.04449999999999999,-0.04383333333333333,-0.04449999999999999,0.001312334645668632,-0.042,-0.045
3,-0.0475,-0.04475,-0.04475,0.001952562418976663,-0.042,-0.0475
4,-0.04240000000000001,-0.04428,-0.04449999999999999,0.001983330532210905,-0.042,-0.0475
5,-0.0407,-0.04368333333333333,-0.04345,0.0022490121288146823,-0.0407,-0.0475
6,-0.04209999999999999,-0.043457142857142854,-0.04240000000000001,0.002154634302983185,-0.0407,-0.0475
7,-0.0399,-0.043012499999999995,-0.042249999999999996,0.002333686729190531,-0.0399,-0.0475
8,-0.0444,-0.04316666666666666,-0.04240000000000001,0.0022430138455014296,-0.0399,-0.0475
9,-0.047,-0.04354999999999999,-0.04340000000000001,0.002418780684559888,-0.0399,-0.0475
10,-0.0475,-0.043909090909090905,-0.0444,0.0025706223319565476,-0.0399,-0.0475
11,-0.040799999999999996,-0.043649999999999994,-0.04340000000000001,0.002606881917796304,-0.0399,-0.0475
12,-0.044700000000000004,-0.043730769230769226,-0.0444,0.0025201906568245117,-0.0399,-0.0475
13,-0.0448,-0.04380714285714284,-0.044449999999999996,0.002444078641976004,-0.0399,-0.0475
14,-0.0433,-0.043773333333333324,-0.0444,0.0023645906387552355,-0.0399,-0.0475
15,-0.0346,-0.0432,-0.04385,0.0031894356867634126,-0.0346,-0.0475
16,-0.0472,-0.043435294117647065,-0.0444,0.0032341816269108566,-0.0346,-0.0475
17,-0.041,-0.043300000000000005,-0.04385,0.003192177939902474,-0.0346,-0.0475
18,-0.039099999999999996,-0.04307894736842106,-0.0433,0.003245495493330706,-0.0346,-0.0475
19,-0.0469,-0.04327000000000001,-0.04385,0.003271100732169525,-0.0346,-0.0475
20,-0.034,-0.04282857142857144,-0.0433,0.0037533658364247973,-0.034,-0.0475
21,-0.0446,-0.04290909090909092,-0.04385,0.0036855872963488822,-0.034,-0.0475
22,-0.0419,-0.042865217391304354,-0.0433,0.00361044483537178,-0.034,-0.0475
23,-0.04299999999999999,-0.04287083333333333,-0.043149999999999994,0.003534529573444754,-0.034,-0.0475
24,-0.042699999999999995,-0.04286399999999999,-0.04299999999999999,0.0034632793707698485,-0.034,-0.0475
25,-0.0443,-0.042919230769230765,-0.043149999999999994,0.003407234298097238,-0.034,-0.0475
26,-0.0448,-0.04298888888888888,-0.0433,0.003362355141677546,-0.034,-0.0475
27,-0.039,-0.04284642857142856,-0.043149999999999994,0.003383730205267674,-0.034,-0.0475
28,-0.04739999999999999,-0.043003448275862055,-0.0433,0.0034271213172554424,-0.034,-0.0475
29,-0.0428,-0.042996666666666655,-0.043149999999999994,0.003369716440427723,-0.034,-0.0475
30,-0.04939999999999999,-0.0432032258064516,-0.0433,0.003502670305865524,-0.034,-0.04939999999999999
31,-0.0432,-0.043203125,-0.04325,0.0034475067417446765,-0.034,-0.04939999999999999
32,-0.046299999999999994,-0.0432969696969697,-0.0433,0.0034361258001175156,-0.034,-0.04939999999999999
33,-0.0462,-0.043382352941176476,-0.0438,0.0034205667390958755,-0.034,-0.04939999999999999
34,-0.0411,-0.04331714285714286,-0.0433,0.0033927221025757646,-0.034,-0.04939999999999999
35,-0.0419,-0.043277777777777776,-0.04325,0.003353365731380199,-0.034,-0.04939999999999999
36,-0.0448,-0.04331891891891892,-0.0433,0.003316937519299899,-0.034,-0.04939999999999999
37,-0.048,-0.04344210526315789,-0.0438,0.0033576802439330956,-0.034,-0.04939999999999999
38,-0.0411,-0.04338205128205128,-0.0433,0.003334964098132345,-0.034,-0.04939999999999999
39,-0.0432,-0.0433775,-0.04325,0.0032931358535596427,-0.034,-0.04939999999999999
40,-0.04689999999999999,-0.043463414634146345,-0.0433,0.0032978009004938475,-0.034,-0.04939999999999999
41,-0.043,-0.04345238095238095,-0.04325,0.0032590707187959843,-0.034,-0.04939999999999999
42,-0.049,-0.043581395348837204,-0.0433,0.003327703014892885,-0.034,-0.04939999999999999
43,-0.0458,-0.04363181818181818,-0.0438,0.003306245654905048,-0.034,-0.04939999999999999
44,-0.045899999999999996,-0.04368222222222222,-0.0443,0.0032863548796594876,-0.034,-0.04939999999999999
45,-0.0395,-0.043591304347826085,-0.0438,0.0033071612736576806,-0.034,-0.04939999999999999
46,-0.045099999999999994,-0.04362340425531915,-0.0443,0.003279025073451301,-0.034,-0.04939999999999999
47,-0.0412,-0.04357291666666666,-0.0438,0.0032630979390331234,-0.034,-0.04939999999999999
48,-0.0378,-0.04345510204081632,-0.0433,0.003331179923610434,-0.034,-0.04939999999999999
49,-0.041299999999999996,-0.043412,-0.04325,0.0033114733880857316,-0.034,-0.04939999999999999
50,-0.0435,-0.04341372549019607,-0.0433,0.0032788699397059205,-0.034,-0.04939999999999999
51,-0.0427,-0.043399999999999994,-0.04325,0.003248668366245799,-0.034,-0.04939999999999999
52,-0.044199999999999996,-0.04341509433962264,-0.0433,0.0032197149895202746,-0.034,-0.04939999999999999
53,-0.041299999999999996,-0.04337592592592592,-0.04325,0.0032024837111902615,-0.034,-0.04939999999999999
54,-0.0445,-0.043396363636363636,-0.0433,0.0031767887523188407,-0.034,-0.04939999999999999
55,-0.04159999999999999,-0.04336428571428571,-0.04325,0.003157272136978181,-0.034,-0.04939999999999999
56,-0.0443,-0.04338070175438596,-0.0433,0.0031318644520696086,-0.034,-0.04939999999999999
57,-0.046299999999999994,-0.04343103448275862,-0.043399999999999994,0.0031279169501581714,-0.034,-0.04939999999999999
58,-0.042899999999999994,-0.043422033898305075,-0.0433,0.0031020533274443442,-0.034,-0.04939999999999999
59,-0.045899999999999996,-0.043463333333333326,-0.043399999999999994,0.0030924082668510777,-0.034,-0.04939999999999999
60,-0.039799999999999995,-0.04340327868852459,-0.0433,0.003102033558977276,-0.034,-0.04939999999999999
61,-0.0429,-0.04339516129032257,-0.04325,0.003077568553223775,-0.034,-0.04939999999999999
62,-0.046299999999999994,-0.043441269841269836,-0.0433,0.003074556874543831,-0.034,-0.04939999999999999
63,-0.042899999999999994,-0.0434328125,-0.04325,0.0030511808517103252,-0.034,-0.04939999999999999
64,-0.0461,-0.043473846153846155,-0.0433,0.003045363533841967,-0.034,-0.04939999999999999
