steps,time,reward,delta,converged
1,0.0805027042160873,-55.424792331002365,0.418046815438883,False
2,0.07726356886001895,-38.41144767758814,0.09477906099736919,False
3,0.07788875795063177,-38.27493144594172,0.008548018108709199,False
4,0.07779743027185759,-38.260817986385106,5.111100355031928e-06,False
5,0.07693563549605642,-38.260817986385106,5.111100355031928e-06,False
6,0.07691306803872067,-38.260817986385106,5.111100355031928e-06,False
7,0.07728225753561446,-38.260817986385106,5.111100355031928e-06,False
8,0.07690918925703727,-38.260817986385106,5.111100355031928e-06,False
9,0.0765756140287408,-38.260817986385106,5.111100355031928e-06,False
10,0.07663626407025959,-38.260817986385106,5.111100355031928e-06,False
11,0.07683690287041145,-38.260817986385106,5.111100355031928e-06,False
12,0.07642328369195184,-38.260817986385106,5.111100355031928e-06,False
13,0.07669479841263183,-38.260817986385106,5.111100355031928e-06,False
14,0.07693880904474781,-38.260817986385106,5.111100355031928e-06,False
15,0.07702414224269205,-38.260817986385106,5.111100355031928e-06,False
16,0.07712322748488987,-38.260817986385106,5.111100355031928e-06,False
17,0.07717153594819592,-38.260817986385106,5.111100355031928e-06,False
18,0.07667223095535292,-38.260817986385106,5.111100355031928e-06,False
19,0.07661898586076177,-38.260817986385106,5.111100355031928e-06,False
20,0.0767081978403894,-38.260817986385106,5.111100355031928e-06,False
21,0.0771595469864792,-38.260817986385106,5.111100355031928e-06,False
22,0.07681363018002685,-38.260817986385106,5.111100355031928e-06,False
23,0.07674980658987351,-38.260817986385106,5.111100355031928e-06,False
24,0.07665213181371655,-38.260817986385106,5.111100355031928e-06,False
25,0.07649063344740625,-38.260817986385106,5.111100355031928e-06,False
26,0.07635134992182202,-38.260817986385106,5.111100355031928e-06,False
27,0.07689120581454745,-38.260817986385106,5.111100355031928e-06,False
28,0.07681186709743315,-38.260817986385106,5.111100355031928e-06,False
29,0.0770505884817112,-38.260817986385106,5.111100355031928e-06,False
30,0.07667469927099546,-38.260817986385106,5.111100355031928e-06,False
31,0.07674381210898673,-38.260817986385106,5.111100355031928e-06,False
32,0.0766824568344191,-38.260817986385106,5.111100355031928e-06,False
33,0.07814581539395249,-38.260817986385106,5.111100355031928e-06,False
34,0.07707809257033205,-38.260817986385106,5.111100355031928e-06,False
35,0.07758973914133094,-38.260817986385106,5.111100355031928e-06,False
36,0.07740073668645664,-38.260817986385106,5.111100355031928e-06,False
37,0.07818671891033091,-38.260817986385106,5.111100355031928e-06,False
38,0.07830449282812424,-38.260817986385106,5.111100355031928e-06,False
39,0.07780095643704499,-38.260817986385106,5.111100355031928e-06,False
40,0.07792084605398486,-38.260817986385106,5.111100355031928e-06,False
41,0.07834328064535612,-38.260817986385106,5.111100355031928e-06,False
42,0.07866169336330131,-38.260817986385106,5.111100355031928e-06,False
43,0.07824666371880085,-38.260817986385106,5.111100355031928e-06,False
44,0.07809856478024813,-38.260817986385106,5.111100355031928e-06,False
45,0.0780079423345228,-38.260817986385106,5.111100355031928e-06,False
46,0.07790533092708074,-38.260817986385106,5.111100355031928e-06,False
47,0.07832036057152436,-38.260817986385106,5.111100355031928e-06,False
48,0.07830766637681563,-38.260817986385106,5.111100355031928e-06,False
49,0.07850231069602387,-38.260817986385106,5.111100355031928e-06,False
50,0.0781951817068034,-38.260817986385106,5.111100355031928e-06,False
51,0.07817860873035443,-38.260817986385106,5.111100355031928e-06,False
52,0.07791802512178947,-38.260817986385106,5.111100355031928e-06,False
53,0.07812465840277127,-38.260817986385106,5.111100355031928e-06,False
54,0.07790779924272329,-38.260817986385106,5.111100355031928e-06,False
55,0.0794667168792671,-38.260817986385106,5.111100355031928e-06,False
56,0.07891099324314155,-38.260817986385106,5.111100355031928e-06,False
57,0.07828615676908157,-38.260817986385106,5.111100355031928e-06,False
58,0.07813312119924376,-38.260817986385106,5.111100355031928e-06,False
59,0.07851958890557853,-38.260817986385106,5.111100355031928e-06,False
60,0.07827945705520278,-38.260817986385106,5.111100355031928e-06,False
61,0.07805484033173116,-38.260817986385106,5.111100355031928e-06,False
62,0.078853164133875,-38.260817986385106,5.111100355031928e-06,False
63,0.07822339102841624,-38.260817986385106,5.111100355031928e-06,False
64,0.07831648178984096,-38.260817986385106,5.111100355031928e-06,False
65,0.07798572749373989,-38.260817986385106,5.111100355031928e-06,False
66,0.07812148485402304,-38.260817986385106,5.111100355031928e-06,False
67,0.07807141330818013,-38.260817986385106,5.111100355031928e-06,False
68,0.07828192537078849,-38.260817986385106,5.111100355031928e-06,False
69,0.07884575918694736,-38.260817986385106,5.111100355031928e-06,False
70,0.07800265308668486,-38.260817986385106,5.111100355031928e-06,False
71,0.0779300140835062,-38.260817986385106,5.111100355031928e-06,False
72,0.07901043110189221,-38.260817986385106,5.111100355031928e-06,False
73,0.07823573260668581,-38.260817986385106,5.111100355031928e-06,False
74,0.07830660852727078,-38.260817986385106,5.111100355031928e-06,False
75,0.07823009074235188,-38.260817986385106,5.111100355031928e-06,False
76,0.07852276245426992,-38.260817986385106,5.111100355031928e-06,False
77,0.07813417904878861,-38.260817986385106,5.111100355031928e-06,False
78,0.07815745173911637,-38.260817986385106,5.111100355031928e-06,False
79,0.0783221236541749,-38.260817986385106,5.111100355031928e-06,False
80,0.07783128145780438,-38.260817986385106,5.111100355031928e-06,False
81,0.07845929148055575,-38.260817986385106,5.111100355031928e-06,False
82,0.07894590227869003,-38.260817986385106,5.111100355031928e-06,False
83,0.0786433573042018,-38.260817986385106,5.111100355031928e-06,False
84,0.07841979843027502,-38.260817986385106,5.111100355031928e-06,False
85,0.07843672402322,-38.260817986385106,5.111100355031928e-06,False
86,0.07803967782132304,-38.260817986385106,5.111100355031928e-06,False
87,0.07868672913622277,-38.260817986385106,5.111100355031928e-06,False
88,0.07829955619683915,-38.260817986385106,5.111100355031928e-06,False
89,0.07882953882693755,-38.260817986385106,5.111100355031928e-06,False
90,0.07854956130978508,-38.260817986385106,5.111100355031928e-06,False
91,0.07830096666288,-38.260817986385106,5.111100355031928e-06,False
92,0.07857036568447029,-38.260817986385106,5.111100355031928e-06,False
93,0.07819236077466485,-38.260817986385106,5.111100355031928e-06,False
94,0.07832706028540315,-38.260817986385106,5.111100355031928e-06,False
95,0.07867720849014859,-38.260817986385106,5.111100355031928e-06,False
96,0.07851571012383829,-38.260817986385106,5.111100355031928e-06,False
97,0.07835209605838145,-38.260817986385106,5.111100355031928e-06,False
98,0.07844694990234302,-38.260817986385106,5.111100355031928e-06,False
99,0.07688732703275036,-38.260817986385106,5.111100355031928e-06,False
100,0.07675262752201206,-38.260817986385106,5.111100355031928e-06,False
101,0.07686088079373121,-38.260817986385106,5.111100355031928e-06,False
102,0.07662286464250201,-38.260817986385106,5.111100355031928e-06,False
103,0.07749206436523082,-38.260817986385106,5.111100355031928e-06,False
104,0.07682315082610103,-38.260817986385106,5.111100355031928e-06,False
105,0.07670255597611231,-38.260817986385106,5.111100355031928e-06,False
106,0.07690989449008612,-38.260817986385106,5.111100355031928e-06,False
107,0.07663414837116989,-38.260817986385106,5.111100355031928e-06,False
108,0.0831751848239719,-38.260817986385106,5.111100355031928e-06,False
109,0.07696031865248187,-38.260817986385106,5.111100355031928e-06,False
110,0.07704529923387327,-38.260817986385106,5.111100355031928e-06,False
111,0.0770266105583346,-38.260817986385106,5.111100355031928e-06,False
112,0.0767836577758203,-38.260817986385106,5.111100355031928e-06,False
113,0.07671736586996758,-38.260817986385106,5.111100355031928e-06,False
114,0.0765241320168002,-38.260817986385106,5.111100355031928e-06,False
115,0.0765220163177105,-38.260817986385106,5.111100355031928e-06,False
116,0.07711194375627883,-38.260817986385106,5.111100355031928e-06,False
117,0.07771033399131966,-38.260817986385106,5.111100355031928e-06,False
118,0.07686652265806515,-38.260817986385106,5.111100355031928e-06,False
119,0.07693704596215412,-38.260817986385106,5.111100355031928e-06,False
120,0.0767096083064871,-38.260817986385106,5.111100355031928e-06,False
121,0.07752062630333967,-38.260817986385106,5.111100355031928e-06,False
122,0.07673393884647339,-38.260817986385106,5.111100355031928e-06,False
123,0.07743494048889943,-38.260817986385106,5.111100355031928e-06,False
124,0.07669867719442891,-38.260817986385106,5.111100355031928e-06,False
125,0.07653294742982553,-38.260817986385106,5.111100355031928e-06,False
126,0.07682808745738612,-38.260817986385106,5.111100355031928e-06,False
127,0.07687956946932673,-38.260817986385106,5.111100355031928e-06,False
128,0.07664331640063438,-38.260817986385106,5.111100355031928e-06,False
129,0.07689543721278369,-38.260817986385106,5.111100355031928e-06,False
130,0.07711405945536853,-38.260817986385106,5.111100355031928e-06,False
131,0.07671842371951243,-38.260817986385106,5.111100355031928e-06,False
132,0.07751145827387518,-38.260817986385106,5.111100355031928e-06,False
133,0.07679071010619509,-38.260817986385106,5.111100355031928e-06,False
