step,reward,mean,median,std,max,min
0,-0.09136363636363637,-0.09136363636363637,-0.09136363636363637,0.0,-0.09136363636363637,-0.09136363636363637
1,-0.07616438356164383,-0.0837640099626401,-0.0837640099626401,0.007599626400996269,-0.07616438356164383,-0.09136363636363637
2,-0.06409999999999999,-0.0772093399750934,-0.07616438356164383,0.01115483205825039,-0.06409999999999999,-0.09136363636363637
3,-0.0816,-0.07830700498132005,-0.07888219178082193,0.00984567489223119,-0.06409999999999999,-0.09136363636363637
4,-0.0647,-0.07558560398505604,-0.07616438356164383,0.010352484957568223,-0.06409999999999999,-0.09136363636363637
5,-0.0767,-0.07577133665421336,-0.07643219178082192,0.009459603785881229,-0.06409999999999999,-0.09136363636363637
6,-0.0918918918918919,-0.07807427311673887,-0.0767,0.010417377716606786,-0.06409999999999999,-0.0918918918918919
7,-0.0665,-0.07662748897714652,-0.07643219178082192,0.010469423532610602,-0.06409999999999999,-0.0918918918918919
8,-0.0745,-0.07639110131301913,-0.07616438356164383,0.009893285770548073,-0.06409999999999999,-0.0918918918918919
9,-0.0746588693957115,-0.07621787812128837,-0.07541162647867766,0.009399970716514845,-0.06409999999999999,-0.0918918918918919
10,-0.0693,-0.07558898011026216,-0.0746588693957115,0.009180517378089153,-0.06409999999999999,-0.0918918918918919
11,-0.07444029850746268,-0.0754932566433622,-0.07457943469785575,0.00879540792242649,-0.06409999999999999,-0.0918918918918919
12,-0.0727,-0.07527839074771896,-0.0745,0.008483071438267924,-0.06409999999999999,-0.0918918918918919
13,-0.09855072463768114,-0.07694070031128768,-0.07457943469785575,0.010136314541721038,-0.06409999999999999,-0.09855072463768114
14,-0.0721,-0.07661798695720184,-0.0745,0.009866773993938769,-0.06409999999999999,-0.09855072463768114
15,-0.0685,-0.07611061277237671,-0.07447014925373134,0.009753465060346706,-0.06409999999999999,-0.09855072463768114
16,-0.06287425149700598,-0.0753320032855902,-0.07444029850746268,0.009961622222861271,-0.06287425149700598,-0.09855072463768114
17,-0.07313266443701226,-0.07520981779400254,-0.07378648147223747,0.009694055906010832,-0.06287425149700598,-0.09855072463768114
18,-0.07360335195530725,-0.07512526696038699,-0.07360335195530725,0.009442317575748807,-0.06287425149700598,-0.09855072463768114
19,-0.0964,-0.07618900361236765,-0.07402182523138497,0.010305273929974067,-0.06287425149700598,-0.09855072463768114
20,-0.06369999999999999,-0.07559428915463585,-0.07360335195530725,0.01040265816683147,-0.06287425149700598,-0.09855072463768114
21,-0.074,-0.07552182146578877,-0.07380167597765362,0.010168908628115262,-0.06287425149700598,-0.09855072463768114
22,-0.07816377171215881,-0.07563668886780486,-0.074,0.009959971813859832,-0.06287425149700598,-0.09855072463768114
23,-0.06919999999999998,-0.075368493498313,-0.07380167597765362,0.009834735549079793,-0.06287425149700598,-0.09855072463768114
24,-0.09484978540772533,-0.07614774517468949,-0.074,0.01036468709565196,-0.06287425149700598,-0.09855072463768114
25,-0.06989999999999999,-0.07590744728335527,-0.07380167597765362,0.01023418379096053,-0.06287425149700598,-0.09855072463768114
26,-0.09420000000000002,-0.0765849492358236,-0.074,0.010620430536812858,-0.06287425149700598,-0.09855072463768114
27,-0.09160000000000001,-0.0771212010488299,-0.07422014925373134,0.0107948824027743,-0.06287425149700598,-0.09855072463768114
28,-0.0874,-0.0774756423919737,-0.07444029850746268,0.010771667957615914,-0.06287425149700598,-0.09855072463768114
29,-0.0683,-0.07716978764557457,-0.07422014925373134,0.010717932149149685,-0.06287425149700598,-0.09855072463768114
30,-0.08012422360248446,-0.07726509203128135,-0.07444029850746268,0.010556559201980953,-0.06287425149700598,-0.09855072463768114
31,-0.0725,-0.0771161829053038,-0.07422014925373134,0.010423329818413641,-0.06287425149700598,-0.09855072463768114
32,-0.06729999999999998,-0.07681872281726429,-0.074,0.01040119933106339,-0.06287425149700598,-0.09855072463768114
33,-0.0655,-0.07648581920499181,-0.07380167597765362,0.010424023033374325,-0.06287425149700598,-0.09855072463768114
34,-0.07446808510638298,-0.07642816965931727,-0.074,0.010279527004473418,-0.06287425149700598,-0.09855072463768114
35,-0.0718232044198895,-0.07630025395822206,-0.07380167597765362,0.010163961795574947,-0.06287425149700598,-0.09855072463768114
36,-0.0753,-0.07627322006745929,-0.074,0.010026982199361224,-0.06287425149700598,-0.09855072463768114
37,-0.0663,-0.07601076690778931,-0.07380167597765362,0.010022135212629325,-0.06287425149700598,-0.09855072463768114
38,-0.07375201288244766,-0.07595285013790876,-0.07375201288244766,0.009899252147845638,-0.06287425149700598,-0.09855072463768114
39,-0.0781855249745158,-0.07600866700882394,-0.07387600644122383,0.009780941603932235,-0.06287425149700598,-0.09855072463768114
40,-0.083,-0.0761791873256819,-0.074,0.009720934561939483,-0.06287425149700598,-0.09855072463768114
41,-0.0725,-0.07609158762745137,-0.07387600644122383,0.00962087690629563,-0.06287425149700598,-0.09855072463768114
42,-0.0655,-0.07584527163611529,-0.07375201288244766,0.009641415381233132,-0.06287425149700598,-0.09855072463768114
43,-0.07980000000000001,-0.07593515182620358,-0.07387600644122383,0.009549429681322014,-0.06287425149700598,-0.09855072463768114
44,-0.0691,-0.07578325956339907,-0.07375201288244766,0.009496328895718211,-0.06287425149700598,-0.09855072463768114
45,-0.07251037344398341,-0.0757121098651509,-0.07367768241887745,0.009404659727329477,-0.06287425149700598,-0.09855072463768114
46,-0.07990430622009569,-0.07580130553227739,-0.07375201288244766,0.009323718685026463,-0.06287425149700598,-0.09855072463768114
47,-0.08026584867075665,-0.07589431684766236,-0.07387600644122383,0.009248094632509089,-0.06287425149700598,-0.09855072463768114
48,-0.0821292775665399,-0.07602156094396599,-0.074,0.009195595197915348,-0.06287425149700598,-0.09855072463768114
49,-0.0839,-0.07617912972508667,-0.07422014925373134,0.009169752436214096,-0.06287425149700598,-0.09855072463768114
50,-0.081,-0.07627365659322223,-0.07444029850746268,0.00910397788031821,-0.06287425149700598,-0.09855072463768114
51,-0.06869999999999998,-0.07612800935104487,-0.07422014925373134,0.009075813448928997,-0.06287425149700598,-0.09855072463768114
52,-0.06529999999999998,-0.0759237072878176,-0.074,0.009109702343130103,-0.06287425149700598,-0.09855072463768114
53,-0.0835,-0.07606400900470987,-0.07422014925373134,0.009082575007844198,-0.06287425149700598,-0.09855072463768114
54,-0.0734,-0.07601557247735151,-0.074,0.009006663212594229,-0.06287425149700598,-0.09855072463768114
55,-0.08289655172413793,-0.07613844710675842,-0.07422014925373134,0.008972280129058015,-0.06287425149700598,-0.09855072463768114
56,-0.06720000000000001,-0.07598163224523634,-0.074,0.008970317089718296,-0.06287425149700598,-0.09855072463768114
57,-0.0884,-0.07619574203411157,-0.07422014925373134,0.009038378439141173,-0.06287425149700598,-0.09855072463768114
58,-0.08992537313432836,-0.07642844764597964,-0.07444029850746268,0.009135013963671383,-0.06287425149700598,-0.09855072463768114
59,-0.07047930283224402,-0.0763292952324174,-0.07422014925373134,0.00909052875141639,-0.06287425149700598,-0.09855072463768114
60,-0.08142857142857142,-0.07641288992415762,-0.07444029850746268,0.00903893139277657,-0.06287425149700598,-0.09855072463768114
61,-0.08535286284953394,-0.07655708303585725,-0.07445419180692284,0.009036193494117786,-0.06287425149700598,-0.09855072463768114
62,-0.0748,-0.07652919282893887,-0.07446808510638298,0.008966880412481525,-0.06287425149700598,-0.09855072463768114
63,-0.07655086848635236,-0.07652953151108595,-0.07448404255319149,0.008896551258943767,-0.06287425149700598,-0.09855072463768114
64,-0.08054123711340205,-0.07659125005881388,-0.0745,0.008841648071736626,-0.06287425149700598,-0.09855072463768114
65,-0.06409999999999999,-0.0764019886942864,-0.07448404255319149,0.008906097126356151,-0.06287425149700598,-0.09855072463768114
66,-0.0669211195928753,-0.07626048318531012,-0.07446808510638298,0.008913825117667609,-0.06287425149700598,-0.09855072463768114
