episode,length,time,reward,delta
0,3.0,0.00037483136111404747,-1.3,-1.0
1,21.0,0.002592436658233055,-2.7,-1.0
2,6.0,0.0006128475124569377,-1.4,-0.5
3,8.0,0.0006135527455626288,-1.6,-1.0
4,2.0,0.00045663839227927383,-1.2,-0.95
5,25.0,0.0016386089700972661,-2.7,-1.0
6,29.0,0.002010619398788549,-2.9000000000000004,-0.95
7,9.0,0.0006593928919755854,-1.7999999999999998,-1.0
8,6.0,0.0005201093681534985,-1.5,-1.0
9,17.0,0.0014855734007142019,-2.4000000000000004,-0.95
10,1.0,0.0004192610431346111,-1.1,-0.9125
11,8.0,0.0007320318945858162,-1.2,-0.5
12,9.0,0.0006946545436221641,-1.6,-0.5
13,34.0,0.002146729375454015,-4.200000000000001,-0.95
14,10.0,0.0006678556910628686,-1.4,-0.25
15,43.0,0.002762750436886563,-4.900000000000002,-0.89375
16,18.0,0.0012457941647880943,-2.3,-0.8086124667426337
17,10.0,0.0009189186512230663,-1.7999999999999998,-0.675
18,1.0,0.0003406275591260055,-1.1,-0.5559804627430907
19,28.0,0.00350747652737482,-3.700000000000001,-1.0
20,24.0,0.0015589176364301238,-3.2000000000000006,-0.925
21,12.0,0.0007828086763765896,-2.2,-0.95
22,20.0,0.0024605580802017357,-2.3,-0.3374999999999999
23,3.0,0.00040445114973408636,-1.1,-0.611314262204806
24,9.0,0.002427412126053241,-1.6,-0.7600830078125
25,18.0,0.0012429732360033086,-2.2,-0.7
26,6.0,0.0023332635155384196,-1.3,-0.550751570945556
27,22.0,0.0015381132616312243,-2.9000000000000004,-0.95
28,11.0,0.0007620042997587007,-1.7999999999999998,-0.3800415039062499
29,2.0,0.0008198334107873961,-1.1,-0.8387660372486323
30,12.0,0.0009153924875135999,-2.2,-1.0
31,11.0,0.000807491831437801,-2.0,-0.16874999999999996
32,1.0,0.00018300797455594875,-1.1,-0.41938301862431615
33,4.0,0.00033286999496340286,-1.3,-0.2753757854727781
34,4.0,0.00031629701879865024,-1.4,-1.0
35,15.0,0.002539191562391352,-2.4000000000000004,-0.8413974367755925
36,6.0,0.0005920431376580382,-1.1,-0.42069871838779627
37,34.0,0.0022207788460946176,-4.200000000000001,-1.0
38,21.0,0.0017683718488115119,-3.0000000000000004,-1.0
39,22.0,0.004033932993479539,-3.0000000000000004,-0.27799023137154544
40,62.0,0.004260312800397514,-5.999999999999998,-0.8195316820805604
41,16.0,0.001092405980671174,-2.4000000000000004,-0.475
42,18.0,0.0022807236528024077,-2.0,-0.6154013108142302
43,5.0,0.0009065770736924605,-1.1,-0.7875073604016039
44,3.0,0.00033710139359754976,-1.3,-0.9375
45,9.0,0.0006847812819614774,-1.5,-0.46875
46,15.0,0.0009742794445628533,-1.6,-0.7364893412780642
47,9.0,0.0007528362693847157,-1.7,-0.575
48,6.0,0.0004936631285090698,-1.5,-0.5230001828305901
49,13.0,0.0016897383648029063,-1.7,-0.8892303466796875
50,14.0,0.0010546760131546762,-2.2,-0.3077006554071151
51,25.0,0.0028085905832995195,-2.7,-0.48487708668732943
52,17.0,0.0014365597053256352,-2.5,-1.0
53,7.0,0.0007010016415733844,-1.5,-0.5188439463681945
54,7.0,0.0006096739634813275,-1.5,-0.3682446706390321
55,11.0,0.000745431323593948,-1.7999999999999998,-0.18412233531951605
56,7.0,0.0006347097369143739,-1.3,-0.5096033855853995
57,11.0,0.0008184229445760138,-2.0,-0.8411223391759369
58,6.0,0.0005007154577469919,-1.6,-0.95
59,6.0,0.0005684178304363741,-1.4,-0.234375
60,14.0,0.0021019470786995953,-2.4000000000000004,-0.24243854334366466
61,9.0,0.0007842191425879719,-1.7,-0.4446151733398438
62,24.0,0.0018833248359442223,-2.5,-0.8880178115589531
63,10.0,0.0006791394189349376,-1.2,-0.6869546980276804
64,2.0,0.00019958095072070137,-1.1,-0.3434773490138402
65,2.0,0.0003180601015628781,-1.1,-0.852083888739259
66,22.0,0.001660823811107548,-2.6000000000000005,-0.4260419443696295
67,5.0,0.0004428863503562752,-1.3,-0.625
68,4.0,0.00033745401015039533,-1.1,-0.17173867450692004
69,27.0,0.0016572976455790922,-3.700000000000001,-0.2594219731840972
70,7.0,0.0008459270338789793,-1.7,-0.3125
71,38.0,0.0024619685445941286,-4.100000000000001,-0.7912110662035461
72,2.0,0.0003628424001362873,-1.2,-0.21302097218481475
73,36.0,0.0035811733796435874,-4.600000000000001,-1.0
74,6.0,0.0005641864318022272,-1.2,-0.7706843544889895
75,23.0,0.0015225981351250084,-2.7,-0.39560553310177293
76,10.0,0.0006671504579571774,-1.4,-0.7368065959657111
77,17.0,0.0027066844104410848,-2.6000000000000005,-0.536342733609653
78,3.0,0.0003536743697623024,-1.3,-0.15625
79,2.0,0.0002034597328020027,-1.1,-0.3853421772444947
80,24.0,0.0021280407017911784,-2.6000000000000005,-0.5950530957187117
81,18.0,0.0012507307983469218,-2.2,-0.26817136680482645
82,16.0,0.001173155163996853,-1.9,-0.7832934529963569
83,2.0,0.000296903110211133,-1.1,-0.8524148390459179
84,4.0,0.00040198283386416733,-1.3,-0.42620741952295893
85,8.0,0.0005536079370358493,-1.3,-0.5979632222111111
86,3.0,0.0003910517207259545,-1.1,-0.6414296389782885
87,18.0,0.0017031377938110381,-2.0,-0.29898161110555554
88,30.0,0.002256040495922207,-3.3000000000000007,-0.8060795177580167
89,11.0,0.0007373211446974892,-2.0999999999999996,-0.23750000000000004
90,18.0,0.003165085887303576,-2.4000000000000004,-0.6411047224569796
91,4.0,0.0004132665617362363,-1.2,-0.40303975887900845
92,5.0,0.00040480376446794253,-1.5,-0.39164672649817844
93,14.0,0.0010180038952967152,-1.4,-0.9463318036808475
94,34.0,0.003293085685072583,-2.8000000000000007,-0.9020983781121433
95,34.0,0.003926384953956585,-4.200000000000001,-0.95
96,3.0,0.0003095973042945843,-1.2,-0.4510491890560717
97,6.0,0.0004735639868158614,-1.5,-0.32055236122848974
98,14.0,0.0010363399542256957,-2.4000000000000004,-0.5038556592529133
99,6.0,0.0005447925250336993,-1.5,-0.7771786206112566
100,49.0,0.0036460548217291944,-5.200000000000001,-0.5
101,35.0,0.0025138031742244493,-3.400000000000001,-0.909375
102,6.0,0.0006826655844633933,-1.6,-0.4740040518587447
103,12.0,0.001044097516569309,-1.6,-0.7974525692958545
104,28.0,0.001964426635822747,-3.400000000000001,-0.5343058807302395
105,6.0,0.000533508795342641,-1.4,-0.078125
106,21.0,0.002479951988789253,-2.7,-0.2223075866699219
107,13.0,0.0012658933083002921,-2.2,-0.83746143283392
108,12.0,0.0008406377837673062,-2.2,-0.9251953125
109,45.0,0.003337162748721312,-4.200000000000001,-1.0
110,10.0,0.0009735742114571622,-2.0,-0.8157536034247215
111,6.0,0.0004640433417080203,-1.5,-0.9125
112,28.0,0.0020007461371278623,-2.5,-0.5393516730766539
113,26.0,0.001876977737993002,-2.9000000000000004,-0.7853014410860752
114,3.0,0.0006040320986357983,-1.3,-0.7995040020249304
115,18.0,0.0012186426938569639,-2.7,-0.40787680171236074
116,26.0,0.001828669273891137,-3.400000000000001,-1.0
117,34.0,0.0037405560487968614,-3.500000000000001,-0.95
118,23.0,0.0016978485455183545,-3.2000000000000006,-0.5
119,3.0,0.0003462694221525453,-1.3,-0.9266046160727336
120,46.0,0.003244424602598883,-4.400000000000002,-0.5379420382797521
121,3.0,0.00036672118221758865,-1.3,-0.23700202592937236
122,1.0,0.00023484260236728005,-1.1,-0.7063977076864025
123,1.0,0.001028582390063093,-1.1,-0.35319885384320127
124,4.0,0.0004051563828397775,-1.3,-0.9288793379517799
125,37.0,0.0022511038660013583,-4.200000000000001,-0.4546874999999999
126,50.0,0.00399867134183296,-3.800000000000001,-0.39872628464792736
127,2.0,0.0002708094889385393,-1.1,-0.81342516432631
128,15.0,0.0010574969455774408,-1.6,-0.8547656870102139
129,7.0,0.0004940157450619154,-1.4,-0.6181855712902167
130,16.0,0.001221111009726883,-2.6000000000000005,-0.45625000000000004
131,20.0,0.0013734413478232455,-2.3,-0.639953519066116
132,14.0,0.00105361816167715,-1.9,-0.19936314232396368
133,3.0,0.0008480427313770633,-1.3,-0.6085492368890225
