params,time,steps,reward_mean,reward_median,reward_min,reward_max,reward_std
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.6}",62.43547364508777,100,-0.04466197860962568,-0.04494999999999999,-0.052899999999999996,-0.0329,0.003377004872110762
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.7}",62.268649006220585,100,-0.039708999999999994,-0.04055,-0.0518,-0.0267,0.006910572986373849
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.8}",61.53056338951865,100,-0.033558,-0.03359999999999999,-0.0406,-0.0268,0.002627705462946713
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.9}",61.06274211531854,100,-0.035299,-0.0353,-0.0429,-0.027899999999999998,0.0028659551636409106
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.1}",62.30364266970173,100,-0.04753148381605963,-0.047799999999999995,-0.055999999999999994,-0.037200000000000004,0.00337492438946702
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.2}",63.19316720863753,100,-0.04506799999999999,-0.04525,-0.05009999999999999,-0.0384,0.0022420472787164857
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.3}",62.61063343326532,100,-0.044741,-0.044700000000000004,-0.0499,-0.0376,0.0021472351990408497
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.4}",62.117906501613106,100,-0.046199006652894205,-0.04599999999999999,-0.052715654952076675,-0.0415,0.0022445738548856585
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.5}",62.30781729668706,100,-0.04648161504292618,-0.0465,-0.054599999999999996,-0.04019999999999999,0.002883367403090903
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.6}",62.13779759952922,100,-0.04526007223456738,-0.045200000000000004,-0.058909090909090904,-0.037747035573122534,0.0026983070430415274
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.7}",62.89090009598294,100,-0.04236500000000001,-0.042649999999999993,-0.0479,-0.035199999999999995,0.002958221594133881
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.8}",62.45952984934047,100,-0.044902586660879686,-0.0448,-0.0529100529100529,-0.0406,0.0020802863162195945
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.9}",61.02755803891523,100,-0.030780999999999996,-0.030600000000000002,-0.038299999999999994,-0.0246,0.002785415408875307
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.9, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.1}",63.2203211490214,100,-0.047681214428442906,-0.047749999999999994,-0.05569999999999999,-0.0401,0.002981770654829757
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.9, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.2}",62.3092284680024,100,-0.046629,-0.04675,-0.05669999999999999,-0.039,0.004002231752410147
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.9, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.3}",62.859302129592834,100,-0.043583,-0.04375,-0.048799999999999996,-0.03609999999999999,0.002652434919088496
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.9, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.4}",62.72634736535474,100,-0.04530521943573666,-0.04645,-0.0573,-0.030400000000000003,0.006140213648905023
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.9, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.5}",62.15032994327703,100,-0.04580799999999999,-0.04619999999999999,-0.052399999999999995,-0.0389,0.00273936781028032
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.9, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.6}",62.53405817185194,100,-0.048088,-0.048299999999999996,-0.0537,-0.0412,0.0026283180933821537
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.9, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.7}",62.607992688144805,100,-0.042022830188679236,-0.0426,-0.0505,-0.032299999999999995,0.003593307795243312
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.9, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.8}",61.3159475757966,100,-0.04253199999999999,-0.04265,-0.04959999999999999,-0.0304,0.003440199994186384
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.9, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.9}",60.92803378912686,100,-0.030063999999999997,-0.030100000000000002,-0.035300000000000005,-0.0248,0.0021565954650791604
"{""alpha"": 0.5, ""q_init"": 0.1, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.1}",63.373864486649836,100,-0.045348,-0.045649999999999996,-0.0554,-0.0344,0.0037032277812740597
"{""alpha"": 0.5, ""q_init"": 0.1, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.2}",62.76996814462473,100,-0.045166000000000005,-0.045849999999999995,-0.049999999999999996,-0.028399999999999998,0.0033349128924156325
"{""alpha"": 0.5, ""q_init"": 0.1, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.3}",58.211731410585344,100,-0.046712999999999984,-0.04665,-0.0533,-0.04019999999999999,0.0022030276893402864
"{""alpha"": 0.5, ""q_init"": 0.1, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.4}",62.97477522460031,100,-0.04675806357985822,-0.046849999999999996,-0.05333333333333332,-0.0397,0.0026385817944417343
"{""alpha"": 0.5, ""q_init"": 0.1, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.5}",61.5927494285861,100,-0.04574630408107337,-0.04575,-0.0523,-0.040408163265306114,0.002242026838172997
"{""alpha"": 0.5, ""q_init"": 0.1, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.6}",61.87746329085712,100,-0.043695,-0.04375,-0.05,-0.0373,0.002713830318940371
