steps,time,reward,delta,converged
1,0.00038470462368422886,-0.325,0,False
2,0.0008515688969055191,-0.11666666666666665,0,False
3,0.0003420380244278931,-0.26,0.002,False
4,0.0009696954311948502,-0.10666666666666667,0.0021600000000000005,False
5,0.0016699918405720382,-0.3666666666666667,0.0021600000000000005,False
6,0.0021657706674886867,-0.1444444444444445,0.0021600000000000005,False
7,0.0013036232758167898,-0.13636363636363635,0.027718289516254893,False
8,0.0011407144438635441,-0.1444444444444445,0.027718289516254893,False
9,0.0019319859147799434,-0.11923076923076925,0.03560602892818287,False
10,0.001296570945669373,-0.14285714285714285,0.03560602892818287,False
11,0.0015913583565634326,-0.1636363636363636,0.03560602892818287,False
12,0.0006999437928243424,-0.16666666666666666,0.03560602892818287,False
13,0.002680943403902347,-0.22000000000000003,0.040152314984351366,False
14,0.000515525352966506,-0.26,0.040152314984351366,False
15,0.0014774632199987536,-0.125,0.040152314984351366,False
16,0.0005874591224710457,-0.27999999999999997,0.040152314984351366,False
17,0.000296903110211133,-0.55,0.040152314984351366,False
18,0.000508120405356749,-0.2333333333333333,0.22975714985683487,False
19,0.001092405980671174,-0.16000000000000003,0.22975714985683487,False
20,0.0009404282600371516,-0.14166666666666666,0.22975714985683487,False
21,0.002033539472904522,-0.16153846153846152,0.22975714985683487,False
22,0.0008462796486128354,-0.13,0.22975714985683487,False
23,0.0012807032026103116,-0.08421052631578947,0.22975714985683487,False
24,0.011146913441734796,-0.12173913043478264,0.22975714985683487,False
25,0.0014118765475359396,-0.09130434782608694,0.22975714985683487,False
26,0.0008067865983321099,-0.15454545454545454,0.22975714985683487,False
27,0.0013582788369603804,-0.13157894736842105,0.22975714985683487,False
28,0.0022066741839807946,-0.04242424242424242,0.22975714985683487,False
29,0.005004686273423431,-0.10526315789473689,0.22975714985683487,False
30,0.002836799905708176,-0.09787234042553195,0.22975714985683487,False
31,0.001876977737993002,-0.10740740740740742,0.22975714985683487,False
32,0.0004668642732212902,-0.2285714285714286,0.22975714985683487,False
33,0.0015642068847228074,-0.11000000000000001,0.22975714985683487,False
34,0.0017334628146272735,-0.07499999999999998,0.2759350740129982,False
35,0.011726615000952734,-0.09999999999999999,0.3386614533746455,False
36,0.0016932645312408567,-0.11111111111111113,0.3386614533746455,False
37,0.0036538123840728076,-0.09545454545454547,0.3386614533746455,False
38,0.0009672271153249312,-0.16153846153846152,0.3386614533746455,False
39,0.006392584897184861,-0.11538461538461543,0.3386614533746455,False
40,0.0021544869396166177,-0.11562500000000003,0.3386614533746455,False
41,0.0016075787161753397,-0.12500000000000003,0.3386614533746455,False
42,0.0007630621503267321,-0.2,0.3386614533746455,False
43,0.0006012111671225284,-0.2285714285714286,0.3386614533746455,False
44,0.002317748388122709,-0.14545454545454548,0.3386614533746455,False
45,0.0009714585139590781,-0.16999999999999998,0.3386614533746455,False
46,0.0007486048734790529,-0.2333333333333333,0.3386614533746455,False
47,0.0018723937228060095,-0.19999999999999998,0.3386614533746455,False
48,0.005748707131715491,-0.09436619718309854,0.3386614533746455,False
49,0.001799754719286284,-0.12400000000000003,0.3386614533746455,False
50,0.0025180345719491015,-0.10952380952380951,0.3386614533746455,False
51,0.0008875357816577889,-0.16,0.3386614533746455,False
52,0.0016001737694750773,-0.11333333333333333,0.3386614533746455,False
53,0.0002411896994090057,-0.55,0.3386614533746455,False
54,0.000746841790714825,-0.17777777777777778,0.35194478181661226,False
55,0.0009520646053715609,-0.13846153846153844,0.35194478181661226,False
56,0.0013889564734199666,-0.13684210526315793,0.35194478181661226,False
57,0.0005179936679269304,-0.275,0.35194478181661226,False
58,0.0012249897918081842,-0.15000000000000002,0.35194478181661226,False
59,0.002293065232152003,-0.06875,0.35194478181661226,False
60,0.0011763287120629684,-0.14615384615384613,0.35194478181661226,False
61,0.0017422782266294234,-0.15000000000000002,0.35194478181661226,False
62,0.0010352821036576643,-0.1142857142857143,0.35194478181661226,False
63,0.000546202990335587,-0.21666666666666667,0.35194478181661226,False
64,0.0025758636820683023,-0.12631578947368424,0.35194478181661226,False
65,0.0031657911194997723,-0.08000000000000002,0.42946011731322076,False
66,0.005045942406468384,-0.08965517241379312,0.42946011731322076,False
67,0.0007538941199527471,-0.19,0.42946011731322076,False
68,0.0006886600640427787,-0.1875,0.42946011731322076,False
69,0.0006209576922628912,-0.19999999999999998,0.42946011731322076,False
70,0.001197133086861868,-0.13529411764705881,0.42946011731322076,False
71,0.0014478434322882094,-0.12142857142857143,0.42946011731322076,False
72,0.0012789401198460837,-0.15000000000000002,0.42946011731322076,False
73,0.0018293745079063228,-0.13636363636363638,0.42946011731322076,False
74,0.0002887929304051795,-0.55,0.42946011731322076,False
75,0.0036682696618299815,-0.10212765957446814,0.42946011731322076,False
