episode,length,time,reward,delta
0,22.0,0.0017338154302706243,-3.1000000000000005,-1.0005127884260516
1,16.0,0.0014390280193765648,-2.0999999999999996,-1.0008065025649293
2,21.0,0.0013935404895164538,-2.6000000000000005,-1.0002279388292366
3,8.0,0.0005677125973306829,-1.3,-1.0004010961532135
4,6.0,0.0006960650116525358,-1.2,-1.0002686432158965
5,4.0,0.00039034648943925276,-1.3,-1.0004865845659876
6,19.0,0.002222541927039856,-2.4000000000000004,-1.0008572024582678
7,51.0,0.0030744634404982207,-5.699999999999999,-1.0004555112303424
8,4.0,0.0006770237196178641,-1.3,-0.5002563942130258
9,3.0,0.0003572005352907581,-1.3,-0.9503473898210109
10,18.0,0.0011488246236694977,-2.4000000000000004,-0.6856416928305393
11,9.0,0.000986973640465294,-1.7999999999999998,-0.9533219903344823
12,16.0,0.002721141687288764,-2.4000000000000004,-1.0007865959832105
13,23.0,0.0015959423708409304,-2.9000000000000004,-0.950276796769799
14,3.0,0.00037800491008965764,-1.3,-0.9462083201646851
15,21.0,0.001411876546626445,-2.5,-1.0003600275404037
16,3.0,0.0002619940751173999,-1.3,-0.9502291955058091
17,36.0,0.0028103536678827368,-2.9000000000000004,-0.700116433813052
18,28.0,0.0017972864043258596,-2.6000000000000005,-0.9697558538407332
19,18.0,0.0011650449832814047,-2.6000000000000005,-0.4751216286402907
20,10.0,0.0006720870878780261,-1.6,-0.9502925790210468
21,85.0,0.005696167270798469,-6.799999999999995,-1.0002185562662986
22,22.0,0.001476405370340217,-2.4000000000000004,-0.7917950065575796
23,13.0,0.0019344542306498624,-2.3,-0.5001800137702019
24,4.0,0.0004795584663952468,-1.1,-0.9302312236518125
25,10.0,0.0008268857400253182,-1.4,-0.909780315895457
26,21.0,0.001313849154030322,-2.7,-0.9501634648840918
27,4.0,0.0003155917856929591,-1.2,-0.4651156118259062
28,35.0,0.002759576887910953,-3.1000000000000005,-0.6164581071425672
29,73.0,0.004836488193177502,-7.399999999999993,-0.9071391727794313
30,21.0,0.0013156122386135394,-1.5,-0.3082290535712836
31,5.0,0.0006015637845848687,-1.5,-0.6810549757070935
32,13.0,0.0009816843921726104,-1.9,-0.9503505005089693
33,30.0,0.0020673906583397184,-3.9000000000000012,-0.7335446025854081
34,5.0,0.00046228025712480303,-1.3,-0.15411452678564186
35,14.0,0.0011290780985291349,-1.5,-0.366772301292704
36,6.0,0.0006618612078455044,-1.3,-0.4548901579477286
37,23.0,0.0014619480934925377,-1.9,-0.8051558048578971
38,2.0,0.0001978178679564735,-1.1,-0.07705726339282093
39,27.0,0.004221172364850645,-3.2000000000000006,-0.7875131448138277
40,32.0,0.0022553352628165158,-3.2000000000000006,-0.39375657240691386
41,51.0,0.003413680533412844,-4.700000000000002,-0.3405274878535467
42,84.0,0.008460328172077425,-7.399999999999993,-1.0002618189204342
43,45.0,0.002717968140132143,-3.9000000000000012,-0.8769923677260174
44,12.0,0.0008272383565781638,-2.0,-0.7981214080507282
45,8.0,0.000726742648112122,-1.7,-0.610647850084828
46,10.0,0.0010455079845996806,-1.6,-0.6850531810596494
47,27.0,0.0016915014493861236,-3.3000000000000007,-0.9501382241008687
48,27.0,0.0016495400814164896,-3.0000000000000004,-0.5362206023821705
49,55.0,0.00500997552080662,-5.000000000000002,-0.8305058442032338
50,28.0,0.003939079148040037,-3.500000000000001,-1.0006103942708007
51,15.0,0.0010497393814148381,-2.0999999999999996,-0.6545788340662887
52,38.0,0.0032109260337165324,-4.300000000000002,-0.3425265905298247
53,7.0,0.0005557236363529228,-1.6,-0.914462080521419
54,15.0,0.0009679323484306224,-2.0999999999999996,-0.947603153147511
55,21.0,0.001414344862496364,-2.8000000000000007,-0.8113226567741831
56,27.0,0.0020349499391159043,-2.9000000000000004,-1.0004451436579875
57,5.0,0.000529277396708494,-1.5,-0.8774906824021159
58,19.0,0.0013974192715977551,-2.6000000000000005,-0.5003051971354003
59,36.0,0.002655202399182599,-3.0000000000000004,-0.9057977880185482
60,28.0,0.002111820340360282,-2.6000000000000005,-0.8899037347436459
61,11.0,0.0007630621494172374,-2.0,-0.920333617804626
62,20.0,0.0013307747485669097,-2.9000000000000004,-0.25009000688510097
63,88.0,0.008398972897339263,-8.29999999999999,-1.0005580380778745
64,11.0,0.0007411999249598011,-1.7,-0.12504500344255043
65,2.0,0.00020099141693208367,-1.1,-0.8867537979750049
66,2.0,0.0002563522102718707,-1.2,-0.8787308895810656
67,31.0,0.003843872689685668,-2.8000000000000007,-0.460166808902313
68,18.0,0.001518719353043707,-2.0999999999999996,-0.44337689898750243
69,22.0,0.0014968571285862708,-2.9000000000000004,-0.3958975032787898
70,9.0,0.0006191946085891686,-1.9,-0.671288126654778
71,23.0,0.0017214738527400186,-2.8000000000000007,-0.4387453412010579
72,29.0,0.001897076877867221,-3.700000000000001,-0.4756835955538147
73,12.0,0.0008959985789260827,-2.0,-0.43936544479053286
74,8.0,0.0005578393356699962,-1.7,-0.40566132838709157
75,53.0,0.00538374903408112,-5.000000000000002,-1.0004678768534436
76,17.0,0.0013173753213777672,-1.5,-0.7772354204678158
77,24.0,0.0028181112320453394,-3.1000000000000005,-0.8052669361867754
78,10.0,0.0017331101971649332,-2.0,-0.2193726706005289
79,27.0,0.0019503219755279133,-3.2000000000000006,-0.7641511473473235
