step,reward,mean,median,std,max,min
0,-0.07542613636363636,-0.07542613636363636,-0.07542613636363636,0.0,-0.07542613636363636,-0.07542613636363636
1,-0.0555,-0.06546306818181818,-0.06546306818181818,0.00996306818181818,-0.0555,-0.07542613636363636
2,-0.07795275590551179,-0.06962629742304939,-0.07542613636363636,0.010041917504165075,-0.0555,-0.07795275590551179
3,-0.0645,-0.06834472306728703,-0.06996306818181819,0.00897537625163345,-0.0555,-0.07795275590551179
4,-0.07114093959731542,-0.06890396637329271,-0.07114093959731542,0.008105363371740788,-0.0555,-0.07795275590551179
5,-0.07035714285714284,-0.0691461624539344,-0.07074904122722914,0.007418943603866747,-0.0555,-0.07795275590551179
6,-0.06461794019933555,-0.06849927356042028,-0.07035714285714284,0.007049010926438169,-0.0555,-0.07795275590551179
7,-0.07390396659707724,-0.06917486019000241,-0.07074904122722914,0.006831720626562901,-0.0555,-0.07795275590551179
8,-0.0725,-0.06954432016889103,-0.07114093959731542,0.006525227134635642,-0.0555,-0.07795275590551179
9,-0.07194860813704496,-0.06978474896570643,-0.0715447738671802,0.006232253549059891,-0.0555,-0.07795275590551179
10,-0.07186311787072243,-0.06997369159343515,-0.07186311787072243,0.005972183762476977,-0.0555,-0.07795275590551179
11,-0.07422680412371133,-0.07032811763762482,-0.07190586300388369,0.005837510315239445,-0.0555,-0.07795275590551179
12,-0.07255813953488371,-0.07049965778356783,-0.07194860813704496,0.005639890748715899,-0.0555,-0.07795275590551179
13,-0.1085714285714286,-0.07321906998270074,-0.07222430406852248,0.01121044051812918,-0.0555,-0.1085714285714286
14,-0.06958290946083417,-0.07297665928124296,-0.07194860813704496,0.010868228594287222,-0.0555,-0.1085714285714286
15,-0.0645,-0.07244686807616528,-0.07190586300388369,0.010721295352882609,-0.0555,-0.1085714285714286
16,-0.07669999999999999,-0.07269705230697909,-0.07194860813704496,0.010449215701844646,-0.0555,-0.1085714285714286
17,-0.08749999999999998,-0.07351943828992469,-0.07222430406852248,0.01070596244320529,-0.0555,-0.1085714285714286
18,-0.07069999999999999,-0.07337104680098128,-0.07194860813704496,0.01043941978792194,-0.0555,-0.1085714285714286
19,-0.07339999999999999,-0.07337249446093222,-0.07222430406852248,0.010175089731874637,-0.0555,-0.1085714285714286
20,-0.0638,-0.07291666139136402,-0.07194860813704496,0.010136962566824068,-0.0555,-0.1085714285714286
21,-0.07608695652173914,-0.07306076571547199,-0.07222430406852248,0.009925889311386514,-0.0555,-0.1085714285714286
22,-0.07153846153846154,-0.0729945785773411,-0.07194860813704496,0.009712673886826244,-0.0555,-0.1085714285714286
23,-0.07142857142857142,-0.07292932827947568,-0.07190586300388369,0.009513321753137629,-0.0555,-0.1085714285714286
24,-0.06850393700787401,-0.0727523126286116,-0.07186311787072243,0.009361366787130641,-0.0555,-0.1085714285714286
25,-0.07693351424694708,-0.07291312807547067,-0.07190586300388369,0.009214724312930921,-0.0555,-0.1085714285714286
26,-0.07132796780684104,-0.0728544184358918,-0.07186311787072243,0.009047425287801647,-0.0555,-0.1085714285714286
27,-0.06340000000000001,-0.07251676063460995,-0.07170078970459198,0.009055982803324376,-0.0555,-0.1085714285714286
28,-0.08435582822085888,-0.0729250043444806,-0.07186311787072243,0.009156933275588733,-0.0555,-0.1085714285714286
29,-0.066,-0.07269417086633125,-0.07170078970459198,0.00908843687646741,-0.0555,-0.1085714285714286
30,-0.06992882562277579,-0.07260496618105526,-0.07153846153846154,0.008953988115395403,-0.0555,-0.1085714285714286
31,-0.08214285714285714,-0.07290302527361157,-0.07170078970459198,0.008967858417642404,-0.0555,-0.1085714285714286
32,-0.07428180574555403,-0.07294480650003407,-0.07186311787072243,0.008834098770063569,-0.0555,-0.1085714285714286
33,-0.07202614379084966,-0.07291778700858746,-0.07190586300388369,0.008704599958691397,-0.0555,-0.1085714285714286
34,-0.06929999999999999,-0.07281442166548498,-0.07186311787072243,0.008600492484292479,-0.0555,-0.1085714285714286
35,-0.07350835322195703,-0.07283369754205364,-0.07190586300388369,0.008480966678554459,-0.0555,-0.1085714285714286
36,-0.07597402597402597,-0.0729185712834583,-0.07194860813704496,0.00838105937336704,-0.0555,-0.1085714285714286
37,-0.07936962750716331,-0.07308833592092422,-0.0719873759639473,0.008334267791089901,-0.0555,-0.1085714285714286
38,-0.07043010752688171,-0.07302017621851287,-0.07194860813704496,0.008237446921280075,-0.0555,-0.1085714285714286
39,-0.06848739495798319,-0.07290685668699963,-0.07190586300388369,0.008164554783884838,-0.0555,-0.1085714285714286
40,-0.07988980716253441,-0.07307717255225657,-0.07194860813704496,0.00813599422448316,-0.0555,-0.1085714285714286
41,-0.08058823529411764,-0.07325600737944374,-0.0719873759639473,0.008119704584642779,-0.0555,-0.1085714285714286
42,-0.07708978328173374,-0.07334516495856676,-0.07202614379084966,0.00804550912469566,-0.0555,-0.1085714285714286
43,-0.07721822541966426,-0.07343318905995534,-0.07226307189542483,0.007974474917051012,-0.0555,-0.1085714285714286
44,-0.0818181818181818,-0.07361952223236037,-0.0725,0.007981652168389435,-0.0555,-0.1085714285714286
45,-0.0703,-0.07354735870556993,-0.07226307189542483,0.007909246638108212,-0.0555,-0.1085714285714286
46,-0.06399999999999999,-0.07334422341396206,-0.07202614379084966,0.00794501990724938,-0.0555,-0.1085714285714286
47,-0.07659999999999999,-0.07341205209283785,-0.07226307189542483,0.007875563853495568,-0.0555,-0.1085714285714286
48,-0.061099999999999995,-0.07316078572359627,-0.07202614379084966,0.007986812230442309,-0.0555,-0.1085714285714286
49,-0.05772357723577236,-0.07285204155383979,-0.0719873759639473,0.008196597548240868,-0.0555,-0.1085714285714286
50,-0.08157181571815716,-0.07302301751784601,-0.07202614379084966,0.008205395353267295,-0.0555,-0.1085714285714286
51,-0.07161366313309776,-0.07299591454890855,-0.0719873759639473,0.00812841909145379,-0.0555,-0.1085714285714286
52,-0.07189999999999999,-0.07297523691591028,-0.07194860813704496,0.008052751326319697,-0.0555,-0.1085714285714286
53,-0.08724279835390947,-0.07323945101661396,-0.0719873759639473,0.00820644984190994,-0.0555,-0.1085714285714286
54,-0.06771653543307085,-0.07313903436964045,-0.07194860813704496,0.00816491633347864,-0.0555,-0.1085714285714286
55,-0.0693,-0.07307048018446831,-0.07192430406852247,0.008107643255988525,-0.0555,-0.1085714285714286
56,-0.07685589519650653,-0.0731368909741532,-0.07194860813704496,0.008051561042638676,-0.0555,-0.1085714285714286
57,-0.07200000000000001,-0.0731172894056333,-0.07197430406852248,0.007983221029102204,-0.0555,-0.1085714285714286
58,-0.07373737373737371,-0.07312779930956112,-0.07200000000000001,0.00791568217294609,-0.0555,-0.1085714285714286
59,-0.06650717703349282,-0.07301745560495997,-0.07197430406852248,0.007895067581361966,-0.0555,-0.1085714285714286
60,-0.08389261744966442,-0.07319573694667644,-0.07200000000000001,0.007950931313178493,-0.0555,-0.1085714285714286
61,-0.06659999999999999,-0.07308935409269779,-0.07197430406852248,0.00793019739626291,-0.0555,-0.1085714285714286
