episode,length,time,reward,delta
0,1000.0,0.05850260689476272,-85.99999999999939,-0.1
1,527.0,0.030827499293081928,-42.300000000000345,1.0
2,1000.0,0.05837002308180672,-80.19999999999972,-0.1227744
3,1000.0,0.05857207234839734,-84.0999999999995,-0.0882
4,358.0,0.02099126145731134,-29.600000000000165,1.0
5,1000.0,0.05876883236669528,-77.29999999999988,-0.07142882319999999
6,1000.0,0.05853469499743369,-80.19999999999972,-0.0914843980192652
7,758.0,0.04471565356470819,-58.90000000000058,1.0
8,884.0,0.051540193699111114,-66.10000000000046,0.9
9,1000.0,0.05889824262885668,-80.5999999999997,-0.05275281576754015
10,1000.0,0.05856607786699897,-75.00000000000001,0.01196356904607087
11,1000.0,0.05991977268968185,-72.30000000000017,-0.050085118518048144
12,1000.0,0.05892609933471249,-80.5999999999997,-0.08935381063450798
13,1000.0,0.05870077737745305,-70.60000000000026,-0.03599806272463962
14,811.0,0.0475704369127925,-61.00000000000061,0.92376
15,345.0,0.02029061243047181,-22.700000000000067,0.8400936
16,702.0,0.04143667253993044,-51.500000000000476,0.75608424
17,513.0,0.03030668469182274,-36.80000000000027,0.680475816
18,1000.0,0.05870324569332297,-78.7999999999998,-0.060832803287531045
19,726.0,0.042471602027944755,-45.700000000000394,0.6475760763177599
20,1000.0,0.05837954372873355,-70.40000000000028,0.013709834549574647
21,1000.0,0.05869019888268667,-60.60000000000059,-0.07035824076717459
22,1000.0,0.05894901940882846,-75.10000000000001,-0.06399484383973769
23,411.0,0.024224049717304297,-30.300000000000175,0.5828184686859839
24,1000.0,0.05869125673234521,-76.49999999999993,-0.06768905598595798
25,819.0,0.047924816515660495,-57.50000000000056,0.5245366218173855
26,1000.0,0.05879245767391694,-67.20000000000046,-0.053036815997643066
27,488.0,0.02853231836161285,-23.500000000000078,0.831384
28,1000.0,0.058533989764328,-74.70000000000003,-0.020381519497065848
29,468.0,0.027536176692592562,-33.30000000000022,0.47208295963564695
30,642.0,0.03756987977976678,-46.70000000000041,0.5066182945457954
31,1000.0,0.05885522341486649,-74.00000000000007,-0.044122176819333725
32,1000.0,0.05870959279127419,-68.40000000000039,-0.057139941618354534
33,875.0,0.051576865816969075,-57.000000000000554,0.4559564650912159
34,329.0,0.019286007964183227,-19.30000000000002,0.4103608185820943
35,1000.0,0.05872228698535764,-43.200000000000344,0.03144726623228153
36,647.0,0.038455299862107495,-34.30000000000023,0.3693247367238849
37,319.0,0.01884171114943456,-20.10000000000003,0.3323922630514964
38,1000.0,0.058676446837125695,-69.80000000000031,-0.04735050371421243
39,538.0,0.03169493593304651,-36.000000000000256,0.32316997601141983
40,460.0,0.02709787435742328,-29.700000000000166,0.35754009775383533
41,445.0,0.026281919728717185,-29.000000000000156,0.7780150742399999
42,958.0,0.05636610339752224,-67.3000000000004,0.4083389687624118
43,1000.0,0.058403169034136226,-62.60000000000062,0.035440818594431545
44,454.0,0.02649313702568179,-26.600000000000122,0.36750507188617065
45,207.0,0.012093336183170322,-15.699999999999967,0.3307545646975536
46,772.0,0.04532215397921391,-51.30000000000047,0.2976791082277982
47,593.0,0.03473343248879246,-30.500000000000178,0.8448533758636505
48,1000.0,0.05892433625194826,-52.30000000000047,-0.023714418242319735
49,568.0,0.033410767920941,-27.500000000000135,0.26791119740501834
50,1000.0,0.05850331212786841,-67.60000000000043,-0.027424591738478
51,1000.0,0.05893103596645233,-47.500000000000405,0.04350056522166154
52,617.0,0.03608712731147534,-36.000000000000256,0.310369957441857
53,1000.0,0.058655642464145785,-53.900000000000496,0.03896195387965615
54,1000.0,0.05871206110532512,-37.30000000000026,0.029059318010633384
55,1000.0,0.05878998935804702,-50.50000000000045,-0.0922195545793705
56,713.0,0.041866159463097574,-40.100000000000314,0.3037463024637179
57,867.0,0.05087269062460109,-39.0000000000003,0.3336968154359842
58,1000.0,0.05839752717110969,-45.60000000000038,0.04180925175807687
59,1000.0,0.05868349916818261,-58.40000000000056,0.044784571663172484
60,1000.0,0.05888343273727514,-55.50000000000052,0.043238002897902444
61,382.0,0.022532548267918173,-20.70000000000004,0.3567261595182729
62,1000.0,0.05880162570247194,-51.50000000000046,-0.018359222127759506
63,580.0,0.03409695966911386,-30.800000000000182,0.32105354356644566
64,1000.0,0.058740270429552766,-59.30000000000057,-0.053557432668711435
65,363.0,0.021287106717863935,-15.89999999999997,0.28894818920980114
66,1000.0,0.058594287187588634,-52.10000000000047,-0.015918385855851036
67,435.0,0.025508631699267426,-27.300000000000132,0.26005337028882103
68,1000.0,0.05854421564254153,-58.000000000000554,0.03991577273934646
69,1000.0,0.05854562610875291,-58.30000000000056,0.04083785886913177
70,699.0,0.040920441955677234,-26.300000000000118,0.23404803325993895
71,925.0,0.05425181473947305,-49.80000000000045,0.23643036533526607
72,1000.0,0.05854421564254153,-54.0000000000005,-0.05519179177160649
73,489.0,0.02880171738434001,-25.200000000000102,0.3185825118092256
74,821.0,0.04812968671467388,-42.70000000000035,0.28672426062830303
75,472.0,0.027737873342630337,-26.700000000000124,0.8388752013683939
76,449.0,0.026169082442720537,-25.1000000000001,0.25805183456547276
77,1000.0,0.05865282153172302,-56.000000000000526,0.04960347920636074
78,1000.0,0.05889260076401115,-47.600000000000406,-0.06529627758697595
79,1000.0,0.058481449901591986,-54.70000000000051,0.04555958373471647
80,1000.0,0.05897264471605013,-48.900000000000425,-0.07554337502035466
81,1000.0,0.0587081823268818,-53.00000000000048,0.042901592886091494
82,1000.0,0.05858406131119409,-54.500000000000504,-0.054950932458993296
83,549.0,0.03235080266131263,-32.60000000000021,0.9001934845342432
84,1000.0,0.05839082745660562,-53.30000000000049,0.04485749503907377
