episode,length,time,reward,delta
0,196.0,0.011822879310784629,-15.799999999999969,0.999246680929207
1,1000.0,0.05853540022872039,-83.69999999999952,-0.06392913115235285
2,1000.0,0.0584260891082522,-74.70000000000003,-0.12401275102514378
3,1000.0,0.05864118518547912,-80.5999999999997,-0.04652769687347946
4,1000.0,0.05873603902909963,-73.4000000000001,-0.007659786393099194
5,1000.0,0.05878716842562426,-66.5000000000005,-0.07544522705343351
6,1000.0,0.059110165158926975,-72.70000000000014,-0.04230339350416305
7,1000.0,0.059140490178833716,-61.4000000000006,-0.0045564465086537775
8,1000.0,0.05861156539867807,-68.00000000000041,0.0029966551130855557
9,1000.0,0.05872792885202216,-52.70000000000048,0.06627858267407671
10,1000.0,0.05867750468860322,-59.80000000000058,0.002753374475171294
11,1000.0,0.058549504890834214,-58.800000000000566,-0.01668075846469605
12,269.0,0.015826839899091283,-19.100000000000016,0.9993984339829984
13,1000.0,0.05876883236669528,-63.700000000000635,0.00774568873632857
14,1000.0,0.058887311517537455,-64.40000000000062,-0.00454373694611282
15,223.0,0.013279538155984483,-13.299999999999965,0.4996992169914992
16,1000.0,0.058851344632785185,-62.60000000000062,-0.07972326533448088
17,1000.0,0.05856572525044612,-56.10000000000053,-0.0883231520559475
18,1000.0,0.05994833462682436,-58.30000000000056,0.07498160484902641
19,1000.0,0.05886051266134018,-64.6000000000006,-0.011572219185650129
20,1000.0,0.058680325621025986,-30.400000000000162,-0.13838813720497484
21,1000.0,0.0589578348226496,-50.00000000000044,-0.0607437595448035
22,1000.0,0.0583220672342577,-49.40000000000043,-0.010173404431022326
23,1000.0,0.058838650436882745,-56.10000000000053,0.09397719349892669
24,1000.0,0.05878046871112019,-50.70000000000045,0.037141126039159214
25,796.0,0.047446315898923785,-42.200000000000344,0.24984960849574955
26,1000.0,0.05916023670397408,-58.800000000000566,0.011599192089604915
27,1000.0,0.058673273289969075,-47.70000000000041,0.006673987758158237
28,1000.0,0.05875895910503459,-42.30000000000033,0.03754452203027327
29,1000.0,0.05875296462363622,-54.70000000000051,0.030972492261774988
30,200.0,0.01176998683331476,-10.099999999999977,0.612521776178427
31,1000.0,0.05859710812183039,-38.70000000000028,0.05451361443751885
32,1000.0,0.05869443028132082,-46.60000000000039,-0.05921589473239108
33,1000.0,0.05863060669071274,-54.1000000000005,-0.011139269616652708
34,1000.0,0.058935972596373176,-53.30000000000049,-0.005747829734276982
35,928.0,0.05427790836256463,-47.900000000000425,0.3062608880892135
36,1000.0,0.05915706315681746,-52.00000000000047,0.036293715991478175
37,1000.0,0.058438430685782805,-43.40000000000035,0.037146609731845866
38,1000.0,0.058634838089346886,-49.30000000000043,0.037343649432406846
39,1000.0,0.05857841944634856,-45.10000000000037,-0.05874839600722952
40,1000.0,0.05874414921163407,-50.400000000000446,0.06853147405931126
41,1000.0,0.05908195583651832,-48.40000000000042,0.01737320917844338
42,1000.0,0.05862390697620867,-42.500000000000334,0.04337803968984759
43,1000.0,0.05899873833732272,-41.900000000000325,-0.05921452059830176
44,1000.0,0.05910240759658336,-52.400000000000475,0.08880413703331269
45,1000.0,0.05901072730011947,-50.400000000000446,0.08530748234256022
46,1000.0,0.0591419006450451,-41.900000000000325,0.05208309371507536
47,1000.0,0.05853786854459031,-58.800000000000566,0.030481214247598015
48,1000.0,0.05890705804267782,-49.30000000000043,-0.005109845934903573
49,1000.0,0.05917363613298221,-49.80000000000044,-0.07144239444108133
50,1000.0,0.05885804434728925,-45.20000000000037,-0.11347661422352641
51,1000.0,0.058809735883187386,-43.40000000000035,0.047064911727684705
52,1000.0,0.059249096068015206,-50.90000000000045,0.08680906239866265
53,1000.0,0.05898745460945065,-45.400000000000375,0.032292922584573724
54,1000.0,0.05916869950124237,-38.70000000000028,-0.08178871965938093
55,1000.0,0.05901284299943654,-47.600000000000406,0.013782375000697003
56,1000.0,0.05888590105132607,-43.900000000000354,0.07926264724666102
57,1000.0,0.05896982378362736,-30.500000000000163,0.04557822491206458
58,1000.0,0.05887496994000685,-47.1000000000004,0.08227706380049274
59,1000.0,0.05895501389022684,-46.9000000000004,0.08576225569430468
60,1000.0,0.05914718989333778,-45.20000000000037,-0.04693370216190923
61,1000.0,0.0588591021951288,-47.80000000000041,-0.06504167353673922
62,1000.0,0.05896418191878183,-41.60000000000032,-0.006816770476469697
63,1000.0,0.0588499341665738,-41.100000000000314,0.019560164178980894
