steps,time,reward,delta,converged
1,0.001182675809104694,-0.12352941176470586,0,False
2,0.0014947414310881868,-0.10952380952380951,0.07500000000000001,False
3,0.0016639973582641687,-0.1153846153846154,0.5,False
4,0.00014845155601506121,-0.55,0.5,False
5,0.0014869838669255842,-0.18181818181818182,0.5,False
6,0.0010821801006386522,-0.1,0.5,False
7,0.0003095973042945843,-0.3666666666666667,0.5,False
8,0.0003928148034901824,-0.25,0.765625,False
9,0.0007828086763765896,-0.15833333333333333,0.765625,False
10,0.000589222207054263,-0.18571428571428572,0.765625,False
11,0.0008691997227288084,-0.13333333333333333,0.765625,False
12,0.0003593162346078316,-0.3,0.765625,False
13,0.0016160415125341387,-0.09545454545454544,0.765625,False
14,0.0025501226755295647,-0.11000000000000001,0.765625,False
15,0.0008709628054930363,-0.15,0.765625,False
16,0.0024066077512543416,-0.12058823529411769,0.765625,False
17,0.0005095308733871207,-0.2,0.765625,False
18,0.005864717966687749,-0.09999999999999995,0.765625,False
19,0.0004584014768624911,-0.2285714285714286,0.765625,False
20,0.002054696464256267,-0.13750000000000004,0.765625,False
21,0.0002073385130643146,-0.55,0.765625,False
22,0.000568770448808209,-0.2285714285714286,0.765625,False
23,0.00035261652010376565,-0.55,0.765625,False
24,0.0011340147284499835,-0.13999999999999999,0.765625,False
25,0.00014704108980367891,-0.55,0.765625,False
26,0.0017606142864678986,-0.13333333333333333,0.765625,False
27,0.00033992232602031436,-0.3666666666666667,0.765625,False
28,0.0015275347668648465,-0.10499999999999998,0.765625,False
29,0.0020021566033392446,-0.09687500000000002,0.765625,False
30,0.0009189186512230663,-0.11999999999999998,0.765625,False
31,0.0032828598050400615,-0.14666666666666667,0.765625,False
32,0.0004263133723725332,-0.18333333333333335,0.765625,False
33,0.00043407093653513584,-0.25,0.765625,False
34,0.000715106301868218,-0.16,0.765625,False
35,0.0005169358173588989,-0.25,0.765625,False
36,0.0009273814484913601,-0.14615384615384613,0.765625,False
37,0.0017990494870900875,-0.1,0.765625,False
38,0.00027680396851792466,-0.325,0.765625,False
39,0.0019443274923105491,-0.11612903225806455,0.765625,False
40,0.0020370656384329777,-0.10967741935483874,0.765625,False
41,0.0015074356233526487,-0.2125,0.765625,False
42,0.0003783575266425032,-0.275,0.765625,False
43,0.0013653311671077972,-0.1142857142857143,0.765625,False
44,0.00030889207118889317,-0.3666666666666667,0.765625,False
45,0.00032722813193686306,-0.3666666666666667,0.765625,False
46,0.001720416003081482,-0.08333333333333333,0.9017639368082189,False
47,0.00041291394518339075,-0.27999999999999997,0.9017639368082189,False
48,0.0006265995580179151,-0.15,0.9017639368082189,False
49,0.0007507205718866317,-0.16,0.9017639368082189,False
50,0.0003127708550891839,-0.55,0.9017639368082189,False
51,0.00020874898109468631,-0.55,0.9017639368082189,False
52,0.0017405151447746903,-0.11724137931034485,0.9017639368082189,False
53,0.0034358953744231258,-0.12758620689655176,0.9017639368082189,False
54,0.0006170789110910846,-0.13333333333333333,0.9017639368082189,False
55,0.0013794358274026308,-0.11000000000000001,0.9017639368082189,False
56,0.0006297731051745359,-0.14444444444444446,0.9017639368082189,False
57,0.0012754139552271226,-0.135,0.9017639368082189,False
58,0.0013716782650590176,-0.09999999999999999,0.9017639368082189,False
59,0.001490862647187896,-0.0857142857142857,0.9017639368082189,False
60,0.0015888900416030083,-0.09999999999999999,0.9017639368082189,False
61,0.0008089022976491833,-0.16923076923076924,0.9017639368082189,False
62,0.0012334525872574886,-0.10714285714285714,0.9017639368082189,False
63,0.0013632154677907238,-0.14500000000000002,0.9017639368082189,False
64,0.0005218724509177264,-0.18571428571428572,0.9017639368082189,False
65,0.0006456408482335974,-0.2,0.9017639368082189,False
66,0.0018833248341252329,-0.11379310344827588,0.9017639368082189,False
67,0.0005532553204830037,-0.25,0.9017639368082189,False
68,0.0002877350816561375,-0.3666666666666667,0.9017639368082189,False
69,0.0007225112512969645,-0.13636363636363635,0.9017639368082189,False
70,0.0014855734007142019,-0.21666666666666667,0.9017639368082189,False
71,0.0016371985038858838,-0.13043478260869568,0.9017639368082189,False
72,0.0014922731152182678,-0.14285714285714288,0.9017639368082189,False
73,0.0007687040142627666,-0.19,0.9017639368082189,False
74,0.0004457072827790398,-0.2285714285714286,0.9017639368082189,False
75,0.0013085599075566279,-0.12105263157894736,0.9017639368082189,False
76,0.0007256847984535852,-0.18181818181818182,0.9017639368082189,False
77,0.0014280969080573414,-0.09090909090909091,0.9017639368082189,False
78,0.0006188419938553125,-0.1875,0.9017639368082189,False
79,0.0007880979228502838,-0.18571428571428572,0.9017639368082189,False
80,0.0006639769089815672,-0.2125,0.9017639368082189,False
81,0.0007069961229717592,-0.19,0.9017639368082189,False
82,0.002741946063906653,-0.10444444444444449,0.9017639368082189,False
83,0.0008600316923548235,-0.14999999999999997,0.9017639368082189,False
84,0.0007605938353663078,-0.13999999999999999,0.9017639368082189,False
85,0.0015176615033851704,-0.13750000000000004,0.9017639368082189,False
86,0.001131546414399054,-0.15714285714285717,0.9017639368082189,False
