episode,length,time,reward,delta
0,492.0,0.03443088751555479,-40.40000000000032,1.0002065790369556
1,1000.0,0.07366123848805728,-82.3999999999996,-0.00011135246355766166
2,1000.0,0.07138650931483426,-81.79999999999963,-0.11036761078648893
3,248.0,0.018443607097651693,-19.900000000000027,0.9001859211332601
4,194.0,0.013575383416537079,-14.399999999999961,0.9998873640596786
5,483.0,0.034802545327693224,-34.90000000000024,0.8998986276537108
6,718.0,0.05167771414198796,-55.90000000000054,0.8099087648883396
7,971.0,0.07148171577500761,-69.10000000000029,0.7289178883995058
8,1000.0,0.071000746840582,-81.19999999999966,-0.07600628356057425
9,1000.0,0.07250465630204417,-82.2999999999996,-0.08380079513321126
10,1000.0,0.07533052509643312,-79.29999999999977,-0.05929933084686578
11,1000.0,0.07640530024946202,-74.30000000000005,0.011368607560883471
12,1000.0,0.07187699889436772,-81.59999999999964,-0.11606682659949381
13,945.0,0.07139779304452532,-72.10000000000012,0.8101673290199342
14,1000.0,0.07102789831333212,-76.79999999999991,-0.07924574735309674
15,1000.0,0.07413727079074306,-74.10000000000007,-0.02916852986650173
16,886.0,0.06883850233862177,-60.70000000000061,0.7374381064673912
17,1000.0,0.07176310375871253,-72.10000000000018,-0.08791364528171881
18,1000.0,0.07518454185628798,-70.70000000000026,-0.054842010243320916
19,570.0,0.04282668686391844,-43.40000000000036,0.663694295820652
20,978.0,0.07366723296763666,-71.60000000000015,0.5973248662385868
21,1000.0,0.07407062626771221,-80.5999999999997,-0.06825348819661235
22,1000.0,0.0754782714175235,-62.00000000000061,0.035483278588237244
23,750.0,0.0573682395479409,-43.90000000000037,0.5375923796147282
24,354.0,0.02485488067031838,-17.39999999999999,0.4838331416532553
25,1000.0,0.07321729428804247,-52.10000000000047,0.0346886482194598
26,1000.0,0.07258681595158123,-46.000000000000384,0.04148988661798489
27,505.0,0.03652613487793133,-28.400000000000148,0.5220952208445064
28,1000.0,0.07620854023116408,-58.800000000000566,0.040429694072799977
29,444.0,0.03312514854042092,-33.900000000000226,0.5496894296827872
30,1000.0,0.07251735049612762,-60.70000000000059,0.043582626424701815
31,548.0,0.038997624069452286,-36.50000000000026,0.4947204867145085
32,1000.0,0.07327547601380502,-66.90000000000047,-0.06099288225322591
33,1000.0,0.07156493327420321,-59.00000000000057,0.04852698912249108
34,395.0,0.031020380529298563,-21.800000000000054,0.4452484380430577
35,323.0,0.02402164783234184,-16.799999999999983,0.4287217614218465
36,1000.0,0.07350467675314576,-64.8000000000006,-0.05865246228081983
37,488.0,0.0369651424462063,-31.200000000000188,0.6073805518756855
38,925.0,0.06792275723637431,-44.50000000000038,0.6398857233328024
39,864.0,0.06013486876690877,-59.50000000000059,0.6425601883556409
40,1000.0,0.07288230859558098,-45.400000000000375,0.04032407551868551
41,1000.0,0.07697301284861169,-55.00000000000051,0.04022587599030457
42,1000.0,0.07347611481418426,-40.90000000000031,-0.08203527958669493
43,609.0,0.04468391807859007,-35.900000000000254,0.8201529743745698
44,1000.0,0.07578857395674277,-65.70000000000054,-0.047024053950554895
45,1000.0,0.07378042287200515,-63.80000000000064,-0.05190592972183347
46,959.0,0.06803559452237096,-54.60000000000052,0.7474086866845713
47,1000.0,0.07674310687616526,-65.00000000000058,-0.050268259760202466
48,232.0,0.01654194620277849,-15.599999999999966,0.7381376769371129
49,650.0,0.04812721839880396,-33.50000000000022,0.7091647710329739
50,1000.0,0.07306954796695209,-60.30000000000059,-0.031462105551648495
51,1000.0,0.07292638565922971,-52.30000000000047,-0.06281748418039634
52,1000.0,0.07521662995895895,-59.400000000000574,-0.0680456948253495
53,423.0,0.027912771136470838,-24.900000000000098,0.6382482939296765
54,1000.0,0.0760523311128054,-50.60000000000045,0.05537683912269001
55,660.0,0.049579998461922514,-30.400000000000176,0.5744234645367089
56,1000.0,0.07552023278367415,-56.10000000000053,-0.07245376385013394
57,1000.0,0.08120088492614741,-43.10000000000034,-0.05810128901293668
58,952.0,0.06969536048381997,-47.300000000000416,0.541491559550804
59,1000.0,0.06902750479457609,-45.60000000000038,0.041992683407721124
60,443.0,0.034399857260723365,-22.000000000000057,0.7228043493882603
61,1000.0,0.0741090614683344,-50.50000000000045,-0.009337134942308867
62,1000.0,0.07096125379212026,-46.9000000000004,0.0449007381892844
63,1000.0,0.07209985253575724,-48.300000000000416,-0.0735497178312359
64,1000.0,0.07292215426241455,-55.00000000000051,0.0340936039852579
65,692.0,0.049220329612580827,-33.40000000000022,0.48734240359572356
66,591.0,0.04381612882207264,-30.400000000000176,0.43860816323615115
67,1000.0,0.07089284618632519,-44.000000000000355,0.04610085051005293
68,1000.0,0.07151591957881465,-46.000000000000384,0.04502206504439994
69,1000.0,0.07270458986931772,-32.800000000000196,-0.05315866755299861
70,1000.0,0.0718068282076274,-42.90000000000034,0.04527896018482584
71,960.0,0.06851409513910767,-45.9000000000004,0.394747346912536
72,1000.0,0.07347012033460487,-43.50000000000035,0.04161093206939996
73,1000.0,0.07372188852968975,-53.60000000000049,-0.024473266541334804
74,1000.0,0.07078670861301362,-50.20000000000044,0.047464190510332696
75,1000.0,0.07501034929555317,-45.60000000000038,-0.12240491857447737
76,713.0,0.05138574766351667,-29.600000000000165,0.6505239144494344
77,1000.0,0.07072817427069822,-44.20000000000036,-0.010594778953031708
78,1000.0,0.07297187319090881,-48.40000000000042,-0.11480857339629832
79,1000.0,0.07081562316852796,-45.300000000000374,-0.007227089810556586
80,1000.0,0.07084065894196101,-42.20000000000033,0.037302880822730256
81,1000.0,0.07397647765719739,-47.1000000000004,-0.006243565213284785
82,1000.0,0.07083607492677402,-55.50000000000052,-0.0639468510118496
83,1000.0,0.0718914561712154,-52.70000000000048,0.047509062287413265
