episode,length,time,reward,delta
0,13.0,0.000974279445472348,-1.7999999999999998,-0.9899991622042282
1,11.0,0.0007711723301326856,-2.0999999999999996,-0.9997928312668511
2,4.0,0.0003557900690793758,-1.3,-0.9814785302091655
3,10.0,0.0009139820213022176,-1.5,-0.9018858023096405
4,18.0,0.0013029180427110987,-1.9,-0.8116972220786765
5,13.0,0.0009051666074810782,-1.6,-0.7305274998708088
6,31.0,0.0020074458507224335,-3.800000000000001,-0.9899452862239411
7,18.0,0.0012637776089832187,-2.3,-0.8846926949444563
8,1.0,0.004244797672072309,-1.1,-0.9740624896549617
9,46.0,0.04249205378619081,-4.600000000000001,-0.9904816048645486
10,3.0,0.00028385629866534146,-1.3,-0.899813548140166
11,44.0,0.003192237359144201,-5.4,-0.9728802944595781
12,11.0,0.0008187755602193647,-2.0999999999999996,-0.9811451158187062
13,22.0,0.001993693806070951,-2.9000000000000004,-0.8914334443780938
14,18.0,0.00123733136933879,-2.4000000000000004,-0.9997963481123417
15,10.0,0.000674908019391296,-1.9,-0.8188249060490831
16,15.0,0.001127315015764907,-2.4000000000000004,-0.9573422477974609
17,14.0,0.0009093980061152251,-2.3,-0.9727147883728867
18,2.0,0.0002091015967380372,-1.1,-0.6817240503195307
19,6.0,0.0005282195470499573,-1.5,-0.8295508507072766
20,7.0,0.0005024785414207145,-1.5,-0.864191633280887
21,2.0,0.000486610798361653,-1.2,-0.7777724699527984
22,8.0,0.0006184893773024669,-1.6,-0.7369424154441748
23,5.0,0.000409387779654935,-1.4,-0.7187401132267104
24,2.0,0.0002228536413895199,-1.1,-0.6468661019040393
25,8.0,0.0006544562620547367,-1.5,-0.9063437327628339
26,9.0,0.0006301257217273815,-1.3,-1.0002293608492627
27,2.0,0.00021897485930821858,-1.2,-0.8223028476692177
28,12.0,0.0009012878263092716,-1.5,-0.6632766701380277
29,6.0,0.0004820267831746605,-1.6,-0.746595765636549
30,4.0,0.0003684842631628271,-1.4,-1.0001351667151357
31,1.0,0.00017630826005188283,-1.1,-0.740072562902296
32,12.0,0.0008424008665315341,-2.0,-0.875443309535598
33,7.0,0.0004989523768017534,-1.3,-0.9904752473170906
34,7.0,0.0005567814860114595,-1.2,-0.6737801041870355
35,6.0,0.00050283115797356,-1.5,-0.606402093768332
36,2.0,0.0003000766591867432,-1.1,-0.6660653066120663
37,5.0,0.0005966271528450307,-1.5,-0.6719361890728941
38,29.0,0.0020550490808091126,-2.9000000000000004,-0.7878989785820383
39,6.0,0.0004629854911399889,-1.6,-0.8841347587026109
40,27.0,0.0017877657583085238,-3.600000000000001,-1.00060965542495
41,2.0,0.00028279844991629943,-1.1,-0.5994587759508596
42,13.0,0.0009048139909282327,-1.9,-0.6118106778855943
43,13.0,0.0009929681218636688,-1.6,-0.6095784058282548
44,49.0,0.003074110823945375,-4.500000000000002,-0.9722990396897224
45,7.0,0.0005560762529057683,-1.5,-0.8254393635410737
46,4.0,0.00033040167909348384,-1.2,-0.5395128983557738
47,17.0,0.0012271054911252577,-2.5,-1.0004854002290096
48,7.0,0.0005560762529057683,-1.5,-0.48556160852019636
49,22.0,0.0014326809223348391,-2.3,-0.49211582241674523
50,6.0,0.0005553710198000772,-1.5,-0.9881431248278855
51,6.0,0.000548671306205506,-1.6,-0.7957212828323499
52,7.0,0.0006072056485209032,-1.4,-0.6784689986429935
53,34.0,0.0021837541107743164,-4.300000000000002,-0.9527353037349853
54,13.0,0.0009146872534984141,-2.0999999999999996,-1.000761312270994
55,3.0,0.00036813164751947625,-1.1,-0.6106220987786941
56,5.0,0.0005955693031864939,-1.5,-0.7814419536119801
57,11.0,0.0007694092473684577,-1.6,-0.627230034867351
58,11.0,0.0008332328370670439,-1.7999999999999998,-0.6786467562070555
59,7.0,0.0005825224916407024,-1.1,-0.5495598889008246
60,25.0,0.001759556436809362,-3.3000000000000007,-0.8750691357207502
61,16.0,0.0011558769538169145,-1.3,-0.535758158359575
62,6.0,0.0004915474291919963,-1.5,-0.49460390001074217
63,9.0,0.00069253884612408,-1.6,-0.61078208058635
64,20.0,0.0018385425364613184,-2.3,-0.7187740851648073
65,31.0,0.002031776390140294,-3.400000000000001,-0.6468966766483266
66,1.0,0.00022461672415374778,-1.1,-0.445143510009668
67,30.0,0.0019358646968612447,-1.9,-0.8874946004308064
68,7.0,0.0005476134556374745,-1.5,-0.6109801892392548
69,1.0,0.0002284955053255544,-1.1,-0.5213252592220423
70,11.0,0.0009259709822799778,-1.3,-0.4597026621413902
71,1.0,0.00014950940385460854,-1.1,-0.5498821703153294
72,1.0,0.00020451758246053942,-1.1,-0.4691927332998381
73,3.0,0.0003586110015021404,-1.3,-0.9001873609578948
74,4.0,0.0004372444846012513,-1.3,-0.4222734599698543
75,6.0,0.000997199519588321,-1.3,-0.3800461139728689
76,4.0,0.00042137674154218985,-1.2,-0.34204150257558197
77,2.0,0.00023307952051254688,-1.2,-0.5970371546865212
78,9.0,0.0008092549142020289,-1.7,-0.9006851810438945
79,13.0,0.0009238552829629043,-2.3,-0.8195561310560857
80,22.0,0.0014598323941754643,-2.6000000000000005,-0.3078373523180238
81,1.0,0.0001417518406015006,-1.1,-0.5704702727126039
82,42.0,0.006558314662470366,-5.100000000000001,-0.7691193840772557
83,7.0,0.000588869588682428,-1.4,-0.33672121446941994
84,36.0,0.002402023736067349,-3.800000000000001,-0.564507031380616
85,34.0,0.0026312244754080893,-3.9000000000000012,-1.0003427219937613
86,29.0,0.0026389820386611973,-2.4000000000000004,-0.4687730354279568
87,16.0,0.0010962847618429805,-2.3,-0.5114572532888191
88,6.0,0.0005564288685491192,-1.5,-0.6609310320185509
89,9.0,0.0006974754778639181,-1.9,-0.9619985701619809
90,15.0,0.003108314626842912,-2.0,-0.990486066932704
91,6.0,0.000537034959961602,-1.3,-0.7363887312697093
92,9.0,0.0006921862295712344,-1.7,-0.5122706980256226
93,12.0,0.000970753280853387,-2.0999999999999996,-1.0003799481459363
94,37.0,0.002418244096588751,-4.000000000000002,-0.8915094901332379
95,13.0,0.0009760425282365759,-1.6,-0.6476256628301226
96,5.0,0.0005268090817480697,-1.4,-0.7497123091445432
97,13.0,0.0015511600731770159,-1.7,-0.5828630965471103
98,4.0,0.0006872495978313964,-1.3,-0.5080563282425543
99,36.0,0.0058661284328991314,-3.1000000000000005,-0.5933978417289083
100,8.0,0.0006756132524969871,-1.7,-0.9901975315799529
101,16.0,0.0038964125506026903,-2.5,-0.7108663114700038
102,36.0,0.002493704032531241,-4.600000000000001,-0.9687436389390883
103,26.0,0.001672107538979617,-3.3000000000000007,-0.8141471709123065
104,19.0,0.0015106091732377536,-2.8000000000000007,-0.6588019089111438
105,7.0,0.0006696187729176017,-1.5,-0.616105592022019
106,9.0,0.000726742648112122,-1.7999999999999998,-0.9003419533313427
107,31.0,0.002494409265636932,-4.000000000000002,-0.8951130526728187
108,5.0,0.0005754701614932856,-1.2,-0.6188634708236729
109,5.0,0.0005885169730390771,-1.5,-0.7343374540312615
110,14.0,0.0011551717207112233,-1.9,-0.4572506954182989
111,10.0,0.0007997342681846931,-1.3,-0.6452175810762515
112,2.0,0.0002746882692008512,-1.1,-0.5969281036740173
113,24.0,0.0016139258132170653,-1.9,-0.6629165863942683
114,2.0,0.00030360282471519895,-1.2,-0.5372352933066156
115,12.0,0.0009795686937650316,-1.5,-0.8205844339949914
116,2.0,0.00026023099144367734,-1.2,-0.6606522191877118
117,18.0,0.0015945319055390428,-2.6000000000000005,-0.8678631315484604
118,15.0,0.0010835905668500345,-2.5,-0.8780103854809522
119,4.0,0.0012045380335621303,-1.1,-0.6356488136546793
120,1.0,0.00015867743331909878,-1.1,-0.5337502120243468
121,20.0,0.0012944552463522996,-1.9,-0.7376005179504771
122,10.0,0.0007792825099386391,-1.7,-0.8159665697366895
123,44.0,0.0056168285527746775,-3.700000000000001,-0.6464201115885719
124,4.0,0.0008702575723873451,-1.4,-0.7327324538210759
125,8.0,0.0006072056485209032,-1.3,-0.5720839322892113
126,3.0,0.0002961978771054419,-1.2,-0.5981535309165513
127,27.0,0.00301099246735248,-2.8000000000000007,-0.5148755390602902
128,22.0,0.0013960088035673834,-2.2,-0.6105408712064716
129,33.0,0.002125219768458919,-3.600000000000001,-0.8058307101806681
130,7.0,0.0005479660721903201,-1.4,-0.5817323606847353
131,9.0,0.0007066435064189136,-1.5,-0.8998566157759635
132,13.0,0.0010585547943264828,-1.7999999999999998,-0.6609037086281354
133,2.0,0.00020275449969631154,-1.2,-0.5392644657114269
134,25.0,0.0015620911844962393,-2.2,-0.5948133377653219
135,15.0,0.0009711058974062325,-2.5,-0.7291930043718703
136,13.0,0.0009446596586712985,-1.7,-0.5686656263845252
137,22.0,0.0015169562702794792,-3.2000000000000006,-0.7334905691103566
138,36.0,0.014868428197587491,-2.9000000000000004,-0.4853380191402843
139,25.0,0.0019947516557294875,-2.7,-0.6199168117192564
140,11.0,0.0009012878263092716,-1.5,-0.7385259905954922
141,12.0,0.0008367590025954996,-1.9,-0.5117990637460728
142,1.0,0.00020381234844535356,-1.1,-0.6639515171876067
143,5.0,0.0007200429345175507,-1.4,-0.5290759595363445
144,14.0,0.0020152034139755415,-1.7,-0.47616836358271
145,19.0,0.0012235793265062966,-2.8000000000000007,-0.597556365468846
146,18.0,0.0027616925872280262,-2.8000000000000007,-0.6821539042129209
147,12.0,0.0010673702072381275,-1.7999999999999998,-0.6773309353450541
148,19.0,0.0015106091732377536,-2.4000000000000004,-0.6139385137916288
149,16.0,0.0010529129303904483,-2.5,-0.7566653319655
150,32.0,0.0020585752454280737,-3.1000000000000005,-0.48412924275989155
151,59.0,0.005874943845810776,-5.799999999999999,-1.0003155227952631
152,14.0,0.001044802749675,-1.9,-0.43571631848390235
153,6.0,0.0011992487852694467,-1.3,-0.8841666412051318
154,3.0,0.0003755365942197386,-1.1,-0.68099879876895
155,3.0,0.00038329415747284656,-1.2,-0.39214468663551216
156,8.0,0.0006449356160374009,-1.4,-0.7987451403877258
157,3.0,0.0003138287029287312,-1.3,-0.664673391535943
158,7.0,0.0006220155419214279,-1.3,-0.6722792604338246
159,5.0,0.000523282916219614,-1.5,-0.5525446624124659
160,10.0,0.0007828086754670949,-1.7999999999999998,-0.6359196346924916
161,14.0,0.0010321085555915488,-2.0999999999999996,-0.5982060523823487
162,11.0,0.0008646157075418159,-1.3,-0.7957499770846186
163,40.0,0.0029612735379487276,-4.900000000000002,-0.8911777784219577
164,29.0,0.0019351594637555536,-3.400000000000001,-0.5383854471441137
165,8.0,0.0005973323850412271,-1.6,-0.46006848671332357
166,8.0,0.0011244940833421424,-1.4,-0.7188706263489533
167,1.0,0.00025423651095479727,-1.1,-0.7079228107094494
168,1.0,0.00031171300361165777,-1.1,-0.6371305296385045
169,18.0,0.0013692099482796039,-1.6,-0.4606818620939612
170,3.0,0.00031911795031192014,-1.1,-0.6050513343904421
171,8.0,0.0006918336130183889,-1.7999999999999998,-0.4972901961712193
172,2.0,0.00031347608637588564,-1.1,-0.5445462009513979
173,9.0,0.0006921862295712344,-1.3,-0.49009158085625815
174,2.0,0.00036495809854386607,-1.1,-0.44108242277063237
175,12.0,0.0008787203687461442,-1.5,-0.4606191573714654
176,28.0,0.0018924928654087125,-2.5,-0.8645927682727238
177,4.0,0.0030660006441394216,-1.3,-0.6401688538514081
178,5.0,0.0004513491467150743,-1.5,-0.4439567161376351
179,16.0,0.0011601083524510614,-1.9,-0.39956104452387164
180,8.0,0.0006816077338953619,-1.7999999999999998,-0.4103243997577589
181,3.0,0.0003508534382490325,-1.2,-0.573417476674654
182,18.0,0.0012341578212726745,-2.4000000000000004,-0.6469835637140579
183,13.0,0.0009464227405260317,-1.6,-0.41406163804199125
184,7.0,0.0006082634972699452,-1.7,-0.981037573782997
185,10.0,0.0007411999258692958,-1.9,-1.0008975915651417
186,7.0,0.0005539605535886949,-1.4,-0.5160757290071887
187,19.0,0.009489263179602858,-2.5,-0.46446815610646974
188,7.0,0.0006050899492038297,-1.7,-0.7921336243038354
189,4.0,0.00037800490918016294,-1.1,-0.5357060985468876
190,19.0,0.001309265140662319,-2.4000000000000004,-0.6874550947646478
191,2.0,0.0002535312778491061,-1.1,-0.4821354886921988
192,5.0,0.0006773763361707097,-1.5,-0.4188080882319124
193,38.0,0.0025582328553355183,-3.9000000000000012,-0.8715373366354153
194,17.0,0.00122252147684776,-2.6000000000000005,-0.9900657427350101
195,4.0,0.00034309587499592453,-1.4,-0.8098709541983671
196,8.0,0.0006629190584135358,-1.7999999999999998,-0.4888246679515281
197,4.0,0.0003744787445612019,-1.1,-0.4399422011563753
198,4.0,0.0004146770279476186,-1.2,-0.48000630644142117
199,4.0,0.00036672118130809395,-1.2,-0.3959479810407377
200,35.0,0.0032243254618151695,-2.9000000000000004,-0.4871630918133535
201,28.0,0.0018187960113209556,-3.600000000000001,-0.8056017474055368
202,5.0,0.00045487531133403536,-1.3,-0.40682021442425864
203,15.0,0.001008130631817039,-2.3,-0.41455724163431884
204,24.0,0.001540934194053989,-2.6000000000000005,-0.7651738799261886
205,27.0,0.0017722506308928132,-3.2000000000000006,-0.8829338164046974
206,12.0,0.0008339380710822297,-2.0,-0.6523018785836953
207,6.0,0.0005366823443182511,-1.5,-0.48369311999294506
208,12.0,0.0008572107608415536,-2.0,-0.37310151747088693
209,20.0,0.0013759096627836698,-2.4000000000000004,-0.6709423385691169
210,18.0,0.0012454415500542382,-1.9,-0.7372647045716052
211,21.0,0.0014118765475359396,-2.7,-0.7862596069770081
212,16.0,0.0010814748684424558,-1.9,-0.6038481047122051
213,16.0,0.0021897485912631964,-2.5,-0.44756117655409733
214,2.0,0.0002845615326805273,-1.1,-0.5762375815863005
215,39.0,0.002534607548113854,-4.500000000000002,-1.0000923812205702
216,21.0,0.00138507769224816,-2.9000000000000004,-0.9005486898824551
217,22.0,0.0014993254444561899,-2.9000000000000004,-0.9898532874028426
218,29.0,0.001892845481961558,-3.700000000000001,-0.7533518090095823
219,6.0,0.0015003832941147266,-1.1,-0.47784014363109095
220,17.0,0.0011618714343057945,-1.9,-0.584554466115877
221,5.0,0.0004189084265817655,-1.4,-0.43005612926798187
222,10.0,0.00080396566681884,-2.0,-0.6145639107891685
223,14.0,0.0009696954311948502,-2.2,-0.8913940253329182
224,2.0,0.0011925490716748754,-1.2,-0.5756455075205251
225,4.0,0.0004164401107118465,-1.3,-0.5260990195042894
226,5.0,0.0004189084265817655,-1.3,-0.6531681330197395
227,10.0,0.0006943019288883079,-1.7,-0.7094891157885412
228,2.0,0.0004545226947811898,-1.1,-0.3870505163411837
229,13.0,0.003529338752741751,-1.9,-0.5180809567684725
230,6.0,0.0005737070787290577,-1.6,-0.38823337306191896
231,27.0,0.0019422117939029704,-2.4000000000000004,-0.3483454647070653
232,20.0,0.0013797884439554764,-2.8000000000000007,-0.9902670708911067
233,29.0,0.0027288992514513666,-3.1000000000000005,-0.7921489926791081
234,49.0,0.0031883585770628997,-5.899999999999999,-1.000196068266875
235,11.0,0.0008325276039613527,-1.5,-0.5531075197102516
236,5.0,0.0004883738811258809,-1.5,-0.7492588220748533
237,9.0,0.000744373474844906,-1.6,-0.5596789421253732
238,5.0,0.00047744276889716275,-1.1,-0.5037110479128358
239,5.0,0.0015804272443347145,-1.2,-0.6016013833066296
240,15.0,0.001174918245851586,-2.3,-0.7229924893306541
241,14.0,0.0009957890533769387,-2.0999999999999996,-0.5748955231648174
242,15.0,0.001095932145290135,-2.0,-0.4894855730950135
243,11.0,0.0018551155135355657,-1.4,-0.34941003575572704
244,2.0,0.000296903110211133,-1.2,-0.45333994312155224
245,24.0,0.0016611764276603935,-2.5,-0.408005948809397
246,12.0,0.0020853741007158533,-1.2,-0.3672053539284573
247,10.0,0.0008501584306941368,-1.6,-0.5174059708483356
248,3.0,0.0003536743706717971,-1.2,-0.6487328326713182
249,17.0,0.0011618714352152892,-2.2,-0.3144690321801543
250,14.0,0.0009464227405260317,-2.3,-0.7129340934111973
251,1.0,0.0002369583016843535,-1.1,-0.3304848185356116
252,2.0,0.00025000511323014507,-1.2,-0.2974363366820505
253,41.0,0.002746530077274656,-4.000000000000002,-0.5063463491631033
254,29.0,0.001963721401807561,-3.800000000000001,-0.8020600005797619
255,26.0,0.00697017075799522,-3.3000000000000007,-0.49779676773922643
256,36.0,0.005183462849345233,-3.9000000000000012,-0.28302212896213885
257,55.0,0.004675695059631835,-4.8000000000000025,-0.44801709096530373
258,31.0,0.0024577371468694764,-3.700000000000001,-0.40321538186877337
259,12.0,0.0012140586795794661,-1.7,-0.5213092587375735
260,72.0,0.004907716730485845,-7.199999999999994,-0.6714574338247787
261,18.0,0.009455059376705321,-2.2,-0.5552874578482021
