episode,length,time,reward,delta
0,26.0,0.0019640740192699013,-2.9000000000000004,-0.999795561166727
1,10.0,0.0008861253154464066,-2.0,-1.0004018753307498
2,14.0,0.0009721637470647693,-1.5,-0.9182070726328104
3,12.0,0.0009672271153249312,-2.0999999999999996,-0.910307037698217
4,2.0,0.0002567048268247163,-1.1,-0.9996070008031772
5,4.0,0.0003811784590652678,-1.3,-0.09182070726328107
6,6.0,0.0004827320171898464,-1.6,-0.9994380567678072
7,4.0,0.0018061018163280096,-1.3,-0.999776582027639
8,20.0,0.0017778924957383424,-2.9000000000000004,-0.0910307037698217
9,12.0,0.0008628526247775881,-2.0,-1.0002407432659295
10,13.0,0.0009629957185097737,-2.3,-0.999891808476032
11,4.0,0.0004629854920494836,-1.3,-0.8999102703895303
12,21.0,0.0014742896710231435,-2.7,-0.8296866169887112
13,6.0,0.0005768806277046679,-1.4,-0.9998783606020379
14,8.0,0.0006498722468677443,-1.4,-0.7997865261911745
15,21.0,0.0013127913061907748,-2.9000000000000004,-0.9995611222068865
16,34.0,0.004086472854396561,-4.300000000000002,-0.9994413954408253
17,11.0,0.0007591833673359361,-1.6,-0.9997259462630744
18,25.0,0.0020705642073153285,-3.2000000000000006,-0.1002155578172309
19,9.0,0.0007415525415126467,-1.7999999999999998,-0.681958779240533
20,4.0,0.00042842907168960664,-1.3,-0.009182070726328151
21,17.0,0.0014323283048724988,-1.7999999999999998,-0.6092692417392962
22,22.0,0.0015099039410415571,-2.7,-0.9994021242486208
23,3.0,0.0002581152930360986,-1.1,-0.7440240357133305
24,12.0,0.002482420304659172,-1.6,-0.9998912826483034
25,16.0,0.0010984004620695487,-2.2,-0.07440240357133299
26,30.0,0.0021474346085597062,-2.6000000000000005,-0.09995611222068868
27,23.0,0.001702079942333512,-3.1000000000000005,-0.09998918084760322
28,10.0,0.0008829517664707964,-1.7,-0.09997259462630748
29,7.0,0.0005708861463062931,-1.4,-0.7594353583214781
30,10.0,0.0007951502520882059,-1.5,-0.7559549669621592
31,10.0,0.0006756132534064818,-1.9,-0.6531222847665903
32,5.0,0.0005282195470499573,-1.4,-0.6480654847838901
33,13.0,0.0009376073285238817,-1.9,-0.6583639450318578
34,1.0,0.00020310711624915712,-1.1,-0.6504151759548757
35,10.0,0.0007824560580047546,-2.0,-0.8208236513254465
36,10.0,0.0008565055268263677,-1.7,-0.06092692417392964
37,7.0,0.0005927483707637293,-1.7,-0.10004018753307498
38,1.0,0.00014280969116953202,-1.1,-0.006092692417392964
