params,time,steps,reward_mean,reward_median,reward_min,reward_max,reward_std
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.1}",25.386126726146358,100,-0.08022289347159864,-0.07870483870967741,-0.12692307692307694,-0.04615384615384614,0.011253069015525547
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.2}",26.515915699263132,100,-0.08939032257921442,-0.08942272727272728,-0.11111111111111108,-0.07142857142857142,0.005826145888295619
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.3}",24.538530407180588,100,-0.09075349504802757,-0.08926234361123661,-0.15000000000000002,-0.06923076923076922,0.00903657068157252
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.4}",22.557623181292,100,-0.08233685288337625,-0.08073165436387321,-0.14705882352941177,-0.0528301886792453,0.012252444747332412
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.5}",24.490095354559344,100,-0.0792110522597912,-0.07830000000000001,-0.12105263157894738,-0.03529411764705883,0.008743057309243539
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.6}",26.782992741036196,100,-0.08651200000000003,-0.08635000000000001,-0.09600000000000002,-0.0747,0.004023736571894341
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.7}",30.19586684071828,100,-0.08743500000000001,-0.08770000000000001,-0.0945,-0.07840000000000001,0.003446226196871007
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.8}",28.13973557992358,100,-0.08667500000000002,-0.0865,-0.09420000000000002,-0.0751,0.0035876837932014047
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.9}",3.794423510777051,100,-0.13402780511592774,-0.12426470588235294,-0.325,-0.06666666666666667,0.052787251482205706
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.1}",19.739077526973688,100,-0.0856009477174222,-0.08638725490196078,-0.12,-0.05535714285714285,0.009397129706932272
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.2}",19.392324666724562,100,-0.08092465152411872,-0.07990978260869566,-0.1088888888888889,-0.0677361853832442,0.007406355288036881
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.3}",17.803995638838842,100,-0.08010777490455923,-0.07941609811781569,-0.11428571428571428,-0.055688622754491,0.009407267593604926
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.4}",17.887455032578146,100,-0.07732867210894721,-0.07765,-0.09294871794871794,-0.05000000000000002,0.007504907137947949
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.5}",17.776033148773877,100,-0.09034884470268384,-0.09013722084367246,-0.1153846153846154,-0.07903225806451611,0.005133670512920974
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.6}",18.755711506088574,100,-0.08651100000000002,-0.08675000000000001,-0.09670000000000002,-0.0724,0.004591794747154975
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.7}",19.82174847017359,100,-0.08757399999999997,-0.08765,-0.09490000000000001,-0.07890000000000001,0.0034002241102609704
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.8}",18.992796397105394,100,-0.086415,-0.08625000000000002,-0.09740000000000001,-0.0727,0.004536945558412623
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.9}",3.7241346966898163,100,-0.11863965578273987,-0.1047117516629712,-0.325,-0.05892857142857143,0.04919420956489828
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.9, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.1}",9.356475908181892,100,-0.08291657178913864,-0.08227421203438395,-0.10416666666666667,-0.04999999999999999,0.00898926113968177
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.9, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.2}",7.790932607225386,100,-0.09040829200470939,-0.09060075187969927,-0.10689655172413795,-0.06410256410256412,0.006388078844231589
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.9, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.3}",7.694437685961475,100,-0.09084222794786552,-0.08930000000000002,-0.16666666666666666,-0.07605633802816901,0.009485774985716323
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.9, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.4}",6.380346283527615,100,-0.08686100000000002,-0.0869,-0.09400000000000001,-0.07560000000000001,0.0040164634941699685
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.9, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.5}",6.1229436286075725,100,-0.09208023921762054,-0.09100454545454548,-0.14285714285714288,-0.048837209302325595,0.012514464390017457
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.9, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.6}",5.885762473280465,100,-0.09236294416650863,-0.09240000000000001,-0.12250000000000001,-0.08410000000000001,0.003979468647156134
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.9, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.7}",4.5538734572146495,100,-0.08459249653986028,-0.08427650273224042,-0.11011235955056178,-0.06525096525096524,0.006645335701800742
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.9, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.8}",3.903801981845845,100,-0.0952625105316976,-0.09206349206349206,-0.14500000000000002,-0.07963386727688787,0.01208981405560034
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.9, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.9}",2.8314189782440735,100,-0.11761071937946,-0.11020833333333335,-0.27999999999999997,-0.0845360824742268,0.03194363673318987
"{""alpha"": 0.9, ""q_init"": 0.1, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.1}",20.639407999176456,100,-0.09518063251738035,-0.09358634292321294,-0.15625,-0.07664670658682633,0.012191694211936614
"{""alpha"": 0.9, ""q_init"": 0.1, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.2}",25.623637930536006,100,-0.0781059620455666,-0.0784,-0.12424242424242424,-0.06236559139784945,0.00812806369645974
"{""alpha"": 0.9, ""q_init"": 0.1, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.3}",23.737590190490664,100,-0.0813800581472645,-0.07957455716586151,-0.1642857142857143,-0.0625,0.013046411504723882
"{""alpha"": 0.9, ""q_init"": 0.1, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.4}",25.361482710154178,100,-0.087585,-0.08775000000000001,-0.09490000000000003,-0.0775,0.00371968748687306
"{""alpha"": 0.9, ""q_init"": 0.1, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.5}",23.715222666754016,100,-0.08909933018435336,-0.08853399518652226,-0.11428571428571428,-0.062068965517241406,0.007237493669358835
"{""alpha"": 0.9, ""q_init"": 0.1, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.6}",30.915178801259117,100,-0.08671000000000001,-0.0874,-0.09630000000000001,-0.0743,0.004453841038923597
"{""alpha"": 0.9, ""q_init"": 0.1, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.7}",31.647194829795353,100,-0.08733,-0.0876,-0.09800000000000002,-0.07690000000000001,0.0037713790581165416
"{""alpha"": 0.9, ""q_init"": 0.1, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.8}",27.773282387298423,100,-0.08715700000000001,-0.0875,-0.0951,-0.0699,0.004222043462590126
"{""alpha"": 0.9, ""q_init"": 0.1, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.9}",6.56272765804124,100,-0.07729281311224617,-0.07561555825664176,-0.12333333333333335,-0.060526315789473706,0.010076812351163485
"{""alpha"": 0.9, ""q_init"": 0.1, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.1}",17.429375142368826,100,-0.08603312944025122,-0.08539862678212193,-0.19,-0.0484848484848485,0.013974350414008305
"{""alpha"": 0.9, ""q_init"": 0.1, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.2}",13.982129394747972,100,-0.0885354072875135,-0.08865,-0.11860465116279069,-0.04782608695652176,0.00798160334324643
"{""alpha"": 0.9, ""q_init"": 0.1, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.3}",18.620815587907146,100,-0.08072394333483741,-0.0804925391095066,-0.10434782608695654,-0.055999999999999994,0.009469589553388832
"{""alpha"": 0.9, ""q_init"": 0.1, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.4}",18.637216487501973,100,-0.08090288695973591,-0.0801421658986175,-0.11851851851851852,-0.06640625,0.0074759508251026905
"{""alpha"": 0.9, ""q_init"": 0.1, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.5}",16.550295457382163,100,-0.0909823397289332,-0.09208896103896105,-0.12,-0.05846153846153846,0.007596504349346416
"{""alpha"": 0.9, ""q_init"": 0.1, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.6}",19.32407327089186,100,-0.09299927361440768,-0.0925,-0.12000000000000002,-0.08598442714126807,0.004221806804034457
"{""alpha"": 0.9, ""q_init"": 0.1, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.7}",18.871434606208368,100,-0.08682400000000003,-0.08730000000000002,-0.09650000000000003,-0.07759999999999999,0.003975427524179006
"{""alpha"": 0.9, ""q_init"": 0.1, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.8}",15.40978447373027,100,-0.08689100000000001,-0.0869,-0.09490000000000001,-0.0761,0.0036840492667715536
"{""alpha"": 0.9, ""q_init"": 0.1, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.9}",3.892761205976967,100,-0.09478558484581448,-0.09453422593666495,-0.13529411764705881,-0.05792349726775955,0.013073785412564811
"{""alpha"": 0.9, ""q_init"": 0.1, ""epsilon"": 0.9, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.1}",8.901805114491253,100,-0.08479525464357655,-0.0845871040723982,-0.12571428571428572,-0.03181818181818185,0.011696911277308344
"{""alpha"": 0.9, ""q_init"": 0.1, ""epsilon"": 0.9, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.2}",8.283220178691863,100,-0.09275991178905343,-0.09315000000000001,-0.10606060606060606,-0.06857142857142857,0.004341898843113622
"{""alpha"": 0.9, ""q_init"": 0.1, ""epsilon"": 0.9, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.3}",6.691592423258044,100,-0.08210540729032566,-0.08137688378033205,-0.12608695652173915,-0.05802047781569965,0.012028707581415232
"{""alpha"": 0.9, ""q_init"": 0.1, ""epsilon"": 0.9, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.4}",8.143566053184713,100,-0.07934182130533263,-0.0799249373433584,-0.10789473684210531,-0.05432098765432098,0.00886889834735897
"{""alpha"": 0.9, ""q_init"": 0.1, ""epsilon"": 0.9, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.5}",7.486579062618603,100,-0.08221635601362419,-0.0824,-0.09887640449438201,-0.06056338028169015,0.007035928749660026
"{""alpha"": 0.9, ""q_init"": 0.1, ""epsilon"": 0.9, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.6}",4.960539743055506,100,-0.09782728303130186,-0.09542762323550166,-0.136,-0.07454545454545451,0.00865673545102203
"{""alpha"": 0.9, ""q_init"": 0.1, ""epsilon"": 0.9, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.7}",3.9270559835144923,100,-0.09209945060834464,-0.08854838709677418,-0.16666666666666666,-0.05991561181434597,0.019190930433864585
"{""alpha"": 0.9, ""q_init"": 0.1, ""epsilon"": 0.9, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.8}",3.9617742534933313,100,-0.09014585539452914,-0.08819086651053863,-0.15,-0.03714285714285715,0.016092466263169257
"{""alpha"": 0.9, ""q_init"": 0.1, ""epsilon"": 0.9, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.9}",2.8357127896128986,100,-0.10117519314509169,-0.09742531770919291,-0.25,-0.06041666666666666,0.024286160372518382
