episode,length,time,reward,delta
0,1.0,0.00024365801618841942,-1.1,-1.0
1,22.0,0.0019080079919149284,-3.1000000000000005,-1.0
2,2.0,0.00027433565264800563,-1.2,-0.99
3,20.0,0.0012630723758775275,-2.8000000000000007,-0.891
4,27.0,0.0017563828878337517,-2.8000000000000007,-1.0
5,10.0,0.0008106653804134112,-1.7,-1.0
6,2.0,0.0002986661929753609,-1.1,-0.9801
7,20.0,0.0014943888127163518,-2.7,-0.98748
8,15.0,0.001027877156957402,-1.9,-0.888732
9,9.0,0.0008420482499786885,-1.7999999999999998,-1.0
10,1.0,0.00033286999496340286,-1.1,-0.8019
11,51.0,0.0032088103353089537,-5.999999999999998,-1.0
12,8.0,0.0005550184032472316,-1.3,-0.89057322
13,6.0,0.0015395237278426066,-1.3,-0.9131685233311
14,21.0,0.001510256556684908,-1.6,-0.82185167099799
15,15.0,0.0012098272809453192,-2.0999999999999996,-0.72171
16,3.0,0.0003353383108333219,-1.3,-0.9
17,15.0,0.0020384761037348653,-1.7999999999999998,-0.8991
18,7.0,0.0006325940375973005,-1.6,-1.0
19,16.0,0.001119557452511799,-1.5,-0.7729568670217349
20,21.0,0.0013075020569885965,-2.8000000000000007,-0.9769491
21,27.0,0.0029147281575205852,-3.1000000000000005,-0.80919
22,10.0,0.0007711723301326856,-1.7999999999999998,-0.8792541899999999
23,4.0,0.00040163021640182706,-1.3,-0.81
24,7.0,0.0005835803412992391,-1.5,-0.7201789665230953
25,13.0,0.0008476901148242177,-2.0,-0.815693165632989
26,5.0,0.0005423242091637803,-1.5,-0.7119558181125045
27,13.0,0.0010042518497357378,-2.0999999999999996,-0.7341238490696901
28,56.0,0.004226814229696174,-4.400000000000002,-0.6844369593441894
29,14.0,0.0020127350981056225,-2.0,-0.7004886649075238
30,1.0,0.0002133329953721841,-1.1,-0.6159932634097705
31,22.0,0.0015744327638458344,-3.2000000000000006,-0.8937634839977339
32,17.0,0.0010850010339709115,-1.9,-1.0
33,18.0,0.0011378935114407795,-1.7,-0.5799801796945911
34,14.0,0.0010712489893194288,-2.2,-1.0
35,5.0,0.00049683667748468,-1.2,-0.8671107902110698
36,16.0,0.001288813382416265,-1.7,-0.8043871355979605
37,9.0,0.0007098170553945238,-1.7999999999999998,-1.0
38,7.0,0.0006505774799734354,-1.2,-0.7004946856526058
39,33.0,0.002248988166684285,-3.3000000000000007,-0.7368169780618887
40,4.0,0.0003194705668647657,-1.4,-0.9
41,7.0,0.00050283115797356,-1.5,-0.7239484220381645
42,3.0,0.00032052841743279714,-1.3,-0.651553579834348
43,12.0,0.0010634914260663209,-1.4,-0.7803997111899628
44,25.0,0.001648129616114602,-2.3,-0.5963022844257071
45,10.0,0.000682312967001053,-2.0,-1.0
46,9.0,0.0006103791965870187,-1.4,-0.6468824608080791
47,36.0,0.0026738910737549304,-4.400000000000002,-1.0
48,12.0,0.0008498058141412912,-1.9,-0.8922407898872804
49,23.0,0.001695732846201281,-3.0000000000000004,-0.976766121
50,6.0,0.0004432389669091208,-1.4,-0.81
51,7.0,0.0006438777663788642,-1.6,-0.7275133440733985
52,20.0,0.0015839534098631702,-2.8000000000000007,-0.7915202628802239
53,6.0,0.000446059897512896,-1.5,-1.0
54,5.0,0.00037765229353681207,-1.5,-0.8790895088999999
55,64.0,0.005802304842291051,-7.199999999999994,-1.0
56,6.0,0.0005592498009718838,-1.4,-0.7961976911412
57,6.0,0.0005021259248678689,-1.6,-0.6948909857455756
58,7.0,0.0005402085089372122,-1.7,-0.6868217522301299
59,5.0,0.0005303352472765255,-1.3,-0.7162818512439901
60,27.0,0.0019489115074975416,-2.3,-0.9666745477223839
61,7.0,0.0005183462853892706,-1.6,-0.9798476121
62,14.0,0.000947833206737414,-2.0,-0.6043567429039218
63,13.0,0.000846632265165681,-2.2,-0.729
64,58.0,0.0040332277603738476,-5.300000000000001,-1.0
65,34.0,0.002092073815219919,-3.1000000000000005,-0.6670830153071297
66,6.0,0.0004753270695800893,-1.6,-0.6486347037013895
67,20.0,0.0014383227871803683,-2.9000000000000004,-0.5837712333312506
68,7.0,0.0006163736779853934,-1.5,-0.6560999999999999
69,1.0,0.0002464789477016893,-1.1,-0.6121738980590734
70,15.0,0.0010606704936435563,-2.5,-0.5253941099981256
71,1.0,0.0002440106318317703,-1.1,-0.550956508253166
72,8.0,0.0007390842265522224,-1.4,-0.49586085742784936
73,10.0,0.0007701144804741489,-2.0,-0.87771091959171
74,12.0,0.0008836569995764876,-1.6,-0.5907471655668575
75,6.0,0.0004390075673654792,-1.3,-0.4830312307656298
76,14.0,0.001142477526627772,-2.2,-0.8376368085679617
77,27.0,0.001838542537370813,-3.1000000000000005,-0.7538731277111657
78,16.0,0.0012581357441376895,-2.6000000000000005,-1.0
79,7.0,0.0005804067923236289,-1.5,-0.7235563001856056
80,5.0,0.0005052994738434791,-1.5,-0.59049
81,4.0,0.0004989523758922587,-1.2,-0.47153746034162736
82,7.0,0.0005645390492645674,-1.7,-1.0
83,28.0,0.0017285261828874354,-3.700000000000001,-0.5500912071709612
84,10.0,0.0006717344713251805,-1.7999999999999998,-0.6073416193048202
85,45.0,0.0031784853144927183,-4.500000000000002,-0.5183414939411992
86,10.0,0.0007362632950389525,-1.4,-0.5716366208547379
87,45.0,0.0027927228411499527,-4.600000000000001,-0.7885699977946061
88,1.0,0.00027539350321603706,-1.1,-0.46043769221467024
89,6.0,0.0005285721636028029,-1.3,-0.4143939229932032
90,5.0,0.00048167416662181495,-1.3,-0.6773432691207364
91,29.0,0.002232767806162883,-3.500000000000001,-0.49771453812155897
92,10.0,0.0017549724216223694,-1.9,-0.9727271037276962
93,16.0,0.001260956676560454,-1.7,-0.41453138131700173
94,3.0,0.000343801107192121,-1.2,-0.633273215574436
95,34.0,0.0021809331783515518,-3.400000000000001,-0.7883555913093463
96,5.0,0.00037624182732542977,-1.4,-0.5439210686135296
97,8.0,0.0006854865150671685,-1.7,-1.0
98,24.0,0.001650597931984521,-3.2000000000000006,-1.0
99,8.0,0.0008297066724480828,-1.5,-0.9
100,16.0,0.0011336621128066326,-2.0,-0.8754543933549266
101,21.0,0.0018159750798076857,-3.0000000000000004,-0.964881
102,1.0,0.00020416496499819914,-1.1,-0.5789404750986648
103,1.0,0.00017419256073480938,-1.1,-0.5210464275887983
104,1.0,0.00013998875783727271,-1.1,-0.40156755089879503
105,10.0,0.000768351397709921,-2.0,-0.48952896175217664
106,7.0,0.0008413430168729974,-1.4,-0.46894178482991844
107,20.0,0.0016431929852842586,-2.7,-0.7097129980151455
