step,reward,mean,median,std,max,min
0,-0.0457,-0.0457,-0.0457,0.0,-0.0457,-0.0457
1,-0.0433,-0.0445,-0.0445,0.0011999999999999997,-0.0433,-0.0457
2,-0.0475,-0.045500000000000006,-0.0457,0.0017204650534085263,-0.0433,-0.0475
3,-0.0439,-0.0451,-0.0448,0.0016431676725154987,-0.0433,-0.0475
4,-0.0443,-0.04494,-0.0443,0.0015041276541570535,-0.0433,-0.0475
5,-0.0474,-0.04535,-0.045,0.001651009792016187,-0.0433,-0.0475
6,-0.047599999999999996,-0.04567142857142857,-0.0457,0.0017193971416203536,-0.0433,-0.047599999999999996
7,-0.0475,-0.045899999999999996,-0.046549999999999994,0.001718284027743958,-0.0433,-0.047599999999999996
8,-0.047099999999999996,-0.04603333333333333,-0.047099999999999996,0.0016633299933166193,-0.0433,-0.047599999999999996
9,-0.051699999999999996,-0.046599999999999996,-0.04725,0.0023194827009486397,-0.0433,-0.051699999999999996
10,-0.0469,-0.04662727272727272,-0.047099999999999996,0.002213220980254347,-0.0433,-0.051699999999999996
11,-0.048799999999999996,-0.04680833333333332,-0.04725,0.0022024449797642814,-0.0433,-0.051699999999999996
12,-0.047299999999999995,-0.046846153846153836,-0.047299999999999995,0.0021200926629296843,-0.0433,-0.051699999999999996
13,-0.05059999999999999,-0.047114285714285706,-0.047349999999999996,0.002260169760646038,-0.0433,-0.051699999999999996
14,-0.047,-0.04710666666666666,-0.047299999999999995,0.002183717523449912,-0.0433,-0.051699999999999996
15,-0.043,-0.04685,-0.04719999999999999,0.002336396798491214,-0.043,-0.051699999999999996
16,-0.0435,-0.04665294117647059,-0.047099999999999996,0.00239978372727966,-0.043,-0.051699999999999996
17,-0.046799999999999994,-0.04666111111111111,-0.047049999999999995,0.002332413839992305,-0.043,-0.051699999999999996
18,-0.0439,-0.04651578947368421,-0.047,0.002352437293284682,-0.043,-0.051699999999999996
19,-0.0462,-0.0465,-0.04695,0.0022939049675171803,-0.043,-0.051699999999999996
20,-0.0494,-0.04663809523809524,-0.047,0.0023222477187242914,-0.043,-0.051699999999999996
21,-0.047499999999999994,-0.046677272727272734,-0.047049999999999995,0.0022759477183206386,-0.043,-0.051699999999999996
