episode,length,time,reward,delta
0,2.0,0.00029020339638918813,-1.2,-1.0000602744547278
1,11.0,0.000752131038098014,-2.0999999999999996,-0.9503858198858727
2,19.0,0.0012063011160989845,-2.8000000000000007,-1.0001740229621774
3,18.0,0.0017116005897150899,-2.0999999999999996,-0.9504308037949326
4,16.0,0.0010349294873321924,-2.0,-1.0000113626066822
5,5.0,0.0003794153758462926,-1.3,-0.47521540189746625
6,6.0,0.00043019215490858187,-1.3,-0.9226540030247237
7,14.0,0.0008938828791542619,-2.0999999999999996,-0.9251650222176548
8,4.0,0.00031453393626179604,-1.3,-0.8749838421333713
9,26.0,0.0016103996485981042,-2.7,-1.0007093526538924
10,4.0,0.0003155917856929591,-1.3,-0.9502929737249758
11,16.0,0.001017651277834375,-1.9,-0.9475803915630919
12,12.0,0.0007831612917925668,-2.0,-0.6875365056597218
13,8.0,0.0005546657864670124,-1.3,-0.7312420521279123
14,19.0,0.0011929016884550947,-2.3,-0.9088583990867596
15,26.0,0.0020395339536207757,-3.500000000000001,-0.7864766018615447
16,19.0,0.0011985435526185029,-2.6000000000000005,-0.923857074961362
17,15.0,0.0009668744989994593,-2.0999999999999996,-0.99995710498794
18,28.0,0.001718652920317254,-3.1000000000000005,-0.6218473886434083
19,14.0,0.0008998773600978893,-2.2,-0.681284970622126
20,4.0,0.00031136038751355954,-1.4,-0.9453189778109019
21,2.0,0.0001964074017450912,-1.2,-0.88657371645174
22,30.0,0.001841716085891676,-3.800000000000001,-0.7875062371574081
23,5.0,0.00037024734638180234,-1.3,-0.7594473463133493
24,9.0,0.0006033268662122282,-1.7,-0.6000772568879617
25,4.0,0.0003134760866032593,-1.4,-0.44328685822587
26,5.0,0.0003772996769839665,-1.5,-0.6754142339443174
27,8.0,0.0005529027039301582,-1.6,-0.7627194565203693
28,10.0,0.0008878883982106345,-1.7999999999999998,-0.47265948890545095
29,11.0,0.0007366159111370507,-2.0999999999999996,-0.556997375550129
30,13.0,0.0008487479644827545,-2.0999999999999996,-0.6999666673357339
31,11.0,0.0007651778491890582,-1.7999999999999998,-0.5946347239491
32,8.0,0.0005839329578520847,-1.7,-0.7773575211127901
33,11.0,0.0009023456757404347,-2.0999999999999996,-0.9499849120327436
34,27.0,0.0016756337047354464,-2.8000000000000007,-1.0000153868510349
35,20.0,0.0012658933083002921,-2.2,-0.6435982401090251
36,22.0,0.0013755570457760768,-2.5,-0.7426932043509044
37,10.0,0.0006713818547723349,-1.9,-0.9500592594793494
38,5.0,0.00037518397766689304,-1.3,-0.37134660217545223
39,3.0,0.0002517681955396256,-1.2,-0.3813597282601847
40,12.0,0.0007813982092557126,-2.0999999999999996,-0.5000870114810887
41,4.0,0.00031841271788835,-1.3,-0.6156493704149077
42,6.0,0.0004301921546812082,-1.6,-0.1906798641300923
43,4.0,0.0003138287031561049,-1.3,-0.8284216771469797
44,9.0,0.0006029742498867563,-1.5,-0.0953399320650462
45,14.0,0.000898466893886507,-2.4000000000000004,-0.5003546763269462
46,58.0,0.00343765845695998,-6.299999999999997,-0.9035425280074872
47,11.0,0.0007211007841760875,-1.9,-0.9124872434191434
48,33.0,0.0020169664965123957,-3.9000000000000012,-0.8172993895305725
49,6.0,0.000428429072144354,-1.6,-0.9503585514648549
50,18.0,0.0011329568799283152,-2.7,-0.41421083857348984
51,19.0,0.0012489677153553203,-2.3,-0.7812970750728304
52,6.0,0.00044676513130070816,-1.4,-0.25004350574054424
53,11.0,0.0007232164832657872,-1.7,-0.7855231052000491
54,2.0,0.00019111815390715492,-1.2,-0.538920523405721
55,15.0,0.0009503015223799594,-2.2,-0.8382593548367513
56,9.0,0.0006012111671225284,-1.7,-0.8719956345688792
57,13.0,0.0008339380706274824,-2.0999999999999996,-1.0007403936156327
58,30.0,0.0018325480564271857,-3.400000000000001,-0.7723559447539738
