step,reward,mean,median,std,max,min
0,-0.12000000000000001,-0.12000000000000001,-0.12000000000000001,0.0,-0.12000000000000001,-0.12000000000000001
1,-0.06609999999999999,-0.09305,-0.09305,0.02695000000000001,-0.06609999999999999,-0.12000000000000001
2,-0.08394160583941605,-0.09001386861313869,-0.08394160583941605,0.022419586398130447,-0.06609999999999999,-0.12000000000000001
3,-0.06671802773497688,-0.08418990839359823,-0.07532981678719647,0.02187998922791773,-0.06609999999999999,-0.12000000000000001
4,-0.0706401766004415,-0.08147996203496688,-0.0706401766004415,0.02030670775772562,-0.06609999999999999,-0.12000000000000001
5,-0.08814016172506738,-0.0825899953166503,-0.07729089121992877,0.018702838984058518,-0.06609999999999999,-0.12000000000000001
6,-0.07160883280757097,-0.08102125781535326,-0.07160883280757097,0.01773671126303011,-0.06609999999999999,-0.12000000000000001
7,-0.06659999999999999,-0.0792186005884341,-0.07112450470400623,0.01726308408624988,-0.06609999999999999,-0.12000000000000001
8,-0.0787,-0.0791609783008303,-0.07160883280757097,0.016276607757998173,-0.06609999999999999,-0.12000000000000001
9,-0.06819999999999998,-0.07806488047074726,-0.07112450470400623,0.01578759127210254,-0.06609999999999999,-0.12000000000000001
10,-0.07400275103163685,-0.07769559597628269,-0.07160883280757097,0.015098107033404126,-0.06609999999999999,-0.12000000000000001
11,-0.06969999999999998,-0.07702929631159246,-0.07112450470400623,0.014623278497004217,-0.06609999999999999,-0.12000000000000001
12,-0.07827004219409281,-0.07712473830255402,-0.07160883280757097,0.014053481143061453,-0.06609999999999999,-0.12000000000000001
13,-0.0716,-0.07673011413808586,-0.07160441640378548,0.013616814335787068,-0.06609999999999999,-0.12000000000000001
14,-0.07931726907630522,-0.07690259113396716,-0.07160883280757097,0.013170912403567886,-0.06609999999999999,-0.12000000000000001
15,-0.065,-0.07615867918809421,-0.07160441640378548,0.013074094612792195,-0.065,-0.12000000000000001
16,-0.07329999999999998,-0.07599052158879455,-0.07160883280757097,0.012701557424604357,-0.065,-0.12000000000000001
17,-0.0685,-0.07557438150052818,-0.07160441640378548,0.012462373022948255,-0.065,-0.12000000000000001
18,-0.06957878315132604,-0.07525882369267543,-0.0716,0.012203641790851802,-0.065,-0.12000000000000001
19,-0.08263665594855304,-0.07562771530546931,-0.07160441640378548,0.012002831696281387,-0.065,-0.12000000000000001
20,-0.07979274611398963,-0.07582605010587504,-0.07160883280757097,0.011747098498224941,-0.065,-0.12000000000000001
21,-0.05919999999999999,-0.07507032055560799,-0.07160441640378548,0.011988140978068154,-0.05919999999999999,-0.12000000000000001
22,-0.07584388185654009,-0.07510395365564851,-0.07160883280757097,0.011725694399095423,-0.05919999999999999,-0.12000000000000001
23,-0.07175572519083968,-0.0749644441362815,-0.07168227899920532,0.011498292326745721,-0.05919999999999999,-0.12000000000000001
24,-0.08325991189427312,-0.07529626284660117,-0.07175572519083968,0.011382652816039172,-0.05919999999999999,-0.12000000000000001
25,-0.0711,-0.0751348681217319,-0.07168227899920532,0.01119074307605702,-0.05919999999999999,-0.12000000000000001
26,-0.067,-0.0748335767098159,-0.07160883280757097,0.011088492715437014,-0.05919999999999999,-0.12000000000000001
