step,reward,mean,median,std,max,min
0,-0.0686,-0.0686,-0.0686,0.0,-0.0686,-0.0686
1,-0.0705,-0.06955,-0.06955,0.0009499999999999995,-0.0686,-0.0705
2,-0.07485493230174081,-0.07131831076724694,-0.0705,0.0026183033830688117,-0.0686,-0.07485493230174081
3,-0.07807807807807807,-0.07300825259495472,-0.0726774661508704,0.0037026132119695083,-0.0686,-0.07807807807807807
4,-0.0692,-0.07224660207596377,-0.0705,0.0036452601731944492,-0.0686,-0.07807807807807807
5,-0.07089999999999999,-0.07202216839663649,-0.07069999999999999,0.0033652816361556767,-0.0686,-0.07807807807807807
6,-0.07166666666666666,-0.07197138243521221,-0.07089999999999999,0.003118127870711316,-0.0686,-0.07807807807807807
7,-0.06399999999999999,-0.07097495963081069,-0.07069999999999999,0.003931588747155938,-0.06399999999999999,-0.07807807807807807
8,-0.07865497076023391,-0.0718282942007466,-0.07089999999999999,0.004423272702020288,-0.06399999999999999,-0.07865497076023391
9,-0.08571428571428567,-0.07321689335210049,-0.07128333333333332,0.005912924461301801,-0.06399999999999999,-0.08571428571428567
10,-0.06689999999999999,-0.07264263032009136,-0.07089999999999999,0.005923008603919648,-0.06399999999999999,-0.08571428571428567
11,-0.07087033747779752,-0.0724949392499002,-0.07088516873889875,0.005691965172031563,-0.06399999999999999,-0.08571428571428567
12,-0.062301587301587295,-0.07171083525387613,-0.07087033747779752,0.006106071292524329,-0.062301587301587295,-0.08571428571428567
13,-0.069,-0.07151720416431355,-0.07068516873889875,0.005925231231002669,-0.062301587301587295,-0.08571428571428567
14,-0.0736842105263158,-0.0716616712551137,-0.07087033747779752,0.005749782415825176,-0.062301587301587295,-0.08571428571428567
15,-0.06893203883495144,-0.07149106922885357,-0.07068516873889875,0.005606275388835274,-0.062301587301587295,-0.08571428571428567
16,-0.09999999999999999,-0.07316806515656807,-0.07087033747779752,0.008635885978168192,-0.062301587301587295,-0.09999999999999999
17,-0.09682539682539679,-0.07448236136039188,-0.07088516873889875,0.009990027119189912,-0.062301587301587295,-0.09999999999999999
18,-0.07066381156316917,-0.0742813850552749,-0.07087033747779752,0.00976089253275382,-0.062301587301587295,-0.09999999999999999
19,-0.07192622950819673,-0.074163627277921,-0.07088516873889875,0.009527578017134792,-0.062301587301587295,-0.09999999999999999
20,-0.0749,-0.07419869264563904,-0.07089999999999999,0.009299286406461384,-0.062301587301587295,-0.09999999999999999
21,-0.0749171270718232,-0.07423134875592013,-0.07128333333333332,0.00908671349680956,-0.062301587301587295,-0.09999999999999999
22,-0.07664429530201342,-0.0743362594753155,-0.07166666666666666,0.00890059386119462,-0.062301587301587295,-0.09999999999999999
23,-0.0642,-0.07391391533051068,-0.07128333333333332,0.008945520064059567,-0.062301587301587295,-0.09999999999999999
24,-0.07338709677419354,-0.07389284258825801,-0.07166666666666666,0.008765391805219989,-0.062301587301587295,-0.09999999999999999
25,-0.07220956719817766,-0.07382810122710107,-0.07179644808743169,0.008601267294761631,-0.062301587301587295,-0.09999999999999999
26,-0.0819494584837545,-0.07412889223660676,-0.07192622950819673,0.00857869969516824,-0.062301587301587295,-0.09999999999999999
27,-0.0698,-0.07397428894244222,-0.07179644808743169,0.008462333424005297,-0.062301587301587295,-0.09999999999999999
28,-0.0673,-0.07374414104787524,-0.07166666666666666,0.008403858914012952,-0.062301587301587295,-0.09999999999999999
29,-0.06714579055441477,-0.07352419603142657,-0.07128333333333332,0.008347070243862305,-0.062301587301587295,-0.09999999999999999
30,-0.07035294117647058,-0.07342189748771831,-0.07089999999999999,0.00823043112632554,-0.062301587301587295,-0.09999999999999999
31,-0.07297297297297298,-0.07340786859663251,-0.07128333333333332,0.008101186501810347,-0.062301587301587295,-0.09999999999999999
32,-0.07419753086419753,-0.07343179775625569,-0.07166666666666666,0.00797864535880094,-0.062301587301587295,-0.09999999999999999
33,-0.08070739549839226,-0.07364578592514205,-0.07179644808743169,0.007955976718973808,-0.062301587301587295,-0.09999999999999999
34,-0.07359374999999999,-0.07364429918442371,-0.07192622950819673,0.007841501057415302,-0.062301587301587295,-0.09999999999999999
35,-0.07130000000000002,-0.07357917976263416,-0.07179644808743169,0.007741416283050546,-0.062301587301587295,-0.09999999999999999
36,-0.08134592680047224,-0.07378909184473789,-0.07192622950819673,0.007739255785048708,-0.062301587301587295,-0.09999999999999999
37,-0.08426573426573426,-0.0740647929610799,-0.0720678983531872,0.007818713345395339,-0.062301587301587295,-0.09999999999999999
38,-0.0665,-0.0738708239107958,-0.07192622950819673,0.007809897295988004,-0.062301587301587295,-0.09999999999999999
39,-0.08990825688073392,-0.07427175973504427,-0.0720678983531872,0.008107950743005249,-0.062301587301587295,-0.09999999999999999
40,-0.06496496496496496,-0.07404476474065208,-0.07192622950819673,0.0081361260679037,-0.062301587301587295,-0.09999999999999999
41,-0.0681,-0.07390322272301751,-0.07179644808743169,0.00808961302996399,-0.062301587301587295,-0.09999999999999999
42,-0.06659999999999999,-0.07373338033411012,-0.07166666666666666,0.008070408050373092,-0.062301587301587295,-0.09999999999999999
43,-0.07046004842615011,-0.07365898642711102,-0.07148333333333334,0.007993072409777709,-0.062301587301587295,-0.09999999999999999
44,-0.0703,-0.07358434228428634,-0.07130000000000002,0.007919255224892873,-0.062301587301587295,-0.09999999999999999
45,-0.06977777777777777,-0.07350159088197093,-0.0711,0.007852349529386207,-0.062301587301587295,-0.09999999999999999
46,-0.0724233983286908,-0.07347865061487986,-0.07130000000000002,0.007769922710003036,-0.062301587301587295,-0.09999999999999999
47,-0.0681,-0.07336659539373655,-0.0711,0.007726843126623613,-0.062301587301587295,-0.09999999999999999
48,-0.06570000000000001,-0.07321013426325214,-0.07089999999999999,0.007724033770250607,-0.062301587301587295,-0.09999999999999999
49,-0.0709809264305177,-0.07316555010659745,-0.07094046321525885,0.007652769651211139,-0.062301587301587295,-0.09999999999999999
50,-0.07069999999999999,-0.07311720598686024,-0.07089999999999999,0.007585078113268317,-0.062301587301587295,-0.09999999999999999
51,-0.08299999999999998,-0.07330725971788216,-0.07094046321525885,0.0076334225422385795,-0.062301587301587295,-0.09999999999999999
52,-0.07177304964539007,-0.07327831235802382,-0.0709809264305177,0.007563947075398776,-0.062301587301587295,-0.09999999999999999
53,-0.0696,-0.07321019546250486,-0.07094046321525885,0.007509973714796679,-0.062301587301587295,-0.09999999999999999
54,-0.08027842227378189,-0.07333870867725534,-0.0709809264305177,0.0075010733175509955,-0.062301587301587295,-0.09999999999999999
55,-0.08005698005698005,-0.07345867780903613,-0.07114046321525885,0.007486851254374574,-0.062301587301587295,-0.09999999999999999
56,-0.0771349862258953,-0.0735231744479284,-0.07130000000000002,0.007436565503169135,-0.062301587301587295,-0.09999999999999999
57,-0.06709999999999999,-0.07341243006089515,-0.07114046321525885,0.0074194394120866295,-0.062301587301587295,-0.09999999999999999
58,-0.07,-0.07335459226325286,-0.0709809264305177,0.007369469797269742,-0.062301587301587295,-0.09999999999999999
59,-0.07439165701042873,-0.0733718766757058,-0.07114046321525885,0.007309005402828291,-0.062301587301587295,-0.09999999999999999
60,-0.07429999999999999,-0.07338709181216964,-0.07130000000000002,0.007249805978292983,-0.062301587301587295,-0.09999999999999999
61,-0.0654891304347826,-0.07325970533834081,-0.07114046321525885,0.007259601640369285,-0.062301587301587295,-0.09999999999999999
62,-0.06727642276422763,-0.07316473259906917,-0.0709809264305177,0.007240477065084186,-0.062301587301587295,-0.09999999999999999
63,-0.07079999999999999,-0.07312778365220872,-0.07094046321525885,0.007189672061015494,-0.062301587301587295,-0.09999999999999999
64,-0.07364341085271318,-0.07313571637837032,-0.0709809264305177,0.007134434783452729,-0.062301587301587295,-0.09999999999999999
65,-0.06609999999999999,-0.07302911461506167,-0.07094046321525885,0.007132152618591204,-0.062301587301587295,-0.09999999999999999
66,-0.0678,-0.07295106812826972,-0.07089999999999999,0.0071070673150404814,-0.062301587301587295,-0.09999999999999999
67,-0.07677100494233936,-0.0730072436696531,-0.07094046321525885,0.007069585352908035,-0.062301587301587295,-0.09999999999999999
68,-0.0707,-0.07297380535560016,-0.07089999999999999,0.007023584228096302,-0.062301587301587295,-0.09999999999999999
69,-0.06729999999999998,-0.0728927509933773,-0.07088516873889875,0.007005663957287925,-0.062301587301587295,-0.09999999999999999
70,-0.07046632124352331,-0.07285857592647796,-0.07087033747779752,0.006962027349322742,-0.062301587301587295,-0.09999999999999999
71,-0.0875,-0.07306192903861018,-0.07088516873889875,0.007122686253416964,-0.062301587301587295,-0.09999999999999999
72,-0.07175324675324676,-0.07304400188401616,-0.07089999999999999,0.007075367912237206,-0.062301587301587295,-0.09999999999999999
73,-0.07218181818181818,-0.07303235075290537,-0.07094046321525885,0.007028103801348957,-0.062301587301587295,-0.09999999999999999
74,-0.06387283236994219,-0.07291022384113252,-0.07089999999999999,0.007059699841081103,-0.062301587301587295,-0.09999999999999999
75,-0.0683,-0.07284956300111763,-0.07088516873889875,0.007032749183824623,-0.062301587301587295,-0.09999999999999999
76,-0.08300653594771241,-0.07298147174068378,-0.07089999999999999,0.007080933745212804,-0.062301587301587295,-0.09999999999999999
77,-0.10714285714285712,-0.07341943822019882,-0.07094046321525885,0.008016641072866336,-0.062301587301587295,-0.10714285714285712
78,-0.0734,-0.07341919216677859,-0.0709809264305177,0.007965741546267493,-0.062301587301587295,-0.10714285714285712
79,-0.0741,-0.07342770226469389,-0.07114046321525885,0.007916160478521995,-0.062301587301587295,-0.10714285714285712
80,-0.06573816155988857,-0.0733327696634,-0.0709809264305177,0.007912832822860861,-0.062301587301587295,-0.10714285714285712
81,-0.07826086956521738,-0.07339286844269045,-0.07114046321525885,0.00788301414260051,-0.062301587301587295,-0.10714285714285712
82,-0.06761453396524486,-0.07332324995501038,-0.0709809264305177,0.007860702666532708,-0.062301587301587295,-0.10714285714285712
83,-0.07379999999999999,-0.07332892555078407,-0.07114046321525885,0.007813943761399596,-0.062301587301587295,-0.10714285714285712
84,-0.0658,-0.07324034995606897,-0.0709809264305177,0.007810148810679555,-0.062301587301587295,-0.10714285714285712
85,-0.06239999999999999,-0.07311429937518445,-0.07094046321525885,0.007851094452354908,-0.062301587301587295,-0.10714285714285712
86,-0.06089999999999999,-0.07297390512949267,-0.07089999999999999,0.007913677323906855,-0.06089999999999999,-0.10714285714285712
87,-0.06769999999999998,-0.0729139743893848,-0.07088516873889875,0.007888415795227725,-0.06089999999999999,-0.10714285714285712
