steps,time,reward,delta,converged
1,0.0012711825559108547,-9.470537936533335,0.742753,False
2,0.001256020045502737,-15.481519852497627,0.27690149399999997,False
3,0.0012070063492046756,-20.109910331933666,0.15720650567999994,False
4,0.0012017171014804262,-23.77723877061657,0.11822402058299997,False
5,0.0011985435527321897,-26.771399808156353,0.09576809608589998,False
6,0.0012045380335621303,-29.22793500417127,0.07446870743051337,False
7,0.0012052432666678214,-31.25215307645849,0.06305625749335686,False
8,0.0013036232758167898,-32.933138101795485,0.0563078200008007,False
9,0.00120771158219668,-34.33606812569779,0.049708727312651524,False
10,0.0011872598240643129,-35.511314583241955,0.04342988483462795,False
11,0.0012105325145057577,-36.498710022133324,0.0376169852948085,False
12,0.0011999540188298852,-37.32704711432543,0.03235764997397106,False
13,0.0011847915084217675,-38.023568819420134,0.02768399087556017,False
14,0.0011865545910723085,-38.610287834046595,0.023587221287153515,False
15,0.0011816179597872178,-39.10523228569411,0.02003289190148827,False
16,0.0011830284257712265,-39.52326640720198,0.016972878809798697,False
17,0.0011854967415274587,-39.87670662475948,0.014353645029247963,False
18,0.0011840862754297632,-40.17579872742531,0.01212144469340748,False
19,0.0013276011991365522,-40.427668470017636,0.010225331975073249,False
20,0.0012080641987495255,-40.63942373310066,0.00861870753942029,False
21,0.0011978383197401854,-40.817945829647286,0.007259942069067882,False
22,0.0011960752370896444,-40.96757862489408,0.006112446355551304,False
23,0.0011960752370896444,-41.092596627742886,0.005144429868306766,False
24,0.0011950173875447945,-41.196782158384906,0.004328500866707552,False
25,0.00119642785364249,-41.283331199007236,0.003641201588304388,False
26,0.0011929016884550947,-41.355371115242434,0.003062534253543192,False
27,0.0012034801840172804,-41.41543541605424,0.002575508736286536,False
28,0.0011950173875447945,-41.465593193625935,0.0021657272280677375,False
29,0.0011900807562597038,-41.50754037619481,0.001821012272401612,False
30,0.0011890229067148539,-41.54267017239677,0.00155184213813786,False
31,0.0011865545910723085,-41.572129362327615,0.0013298392106048107,False
32,0.0011904333726988625,-41.596800448279424,0.0011391349445599719,False
33,0.0011918438389102448,-41.61747048043481,0.0009754047528606202,False
34,0.0012507307977784876,-41.634751415831886,0.0008349094515940347,False
35,0.0011914912223573992,-41.64915448186623,0.0007144152437441598,False
36,0.0011883176737228496,-41.66114811346707,0.0006111263235992759,False
37,0.0011883176736091627,-41.67113880296934,0.0005226271713320019,False
38,0.0011872598240643129,-41.67940402563751,0.0004468089911859874,False
39,0.0011876124405034716,-41.68624036564237,0.0003818710962956162,False
40,0.0011893755231540126,-41.69191757412132,0.00032627294495934933,False
41,0.001185144124974613,-41.696646810524946,0.00027869166629812536,False
42,0.001401298051973754,-41.70059537114626,0.00023798901492577684,False
43,0.0011893755232676995,-41.70389853433971,0.00020318500614135981,False
44,0.0011869072076251541,-41.70666658894073,0.00017343611790909819,False
45,0.0011886702901620083,-41.70898987123229,0.00014801678910125737,False
46,0.0011921964553494035,-41.71094263581037,0.00012630346994735309,False
47,0.0011869072075114673,-41.71258610609607,0.00010776076909446708,False
48,0.0011830284258849133,-41.7139709033216,9.192939128166433e-05,False
49,0.0011844388919826088,-41.71513899163317,7.841563629806814e-05,False
50,0.0012119429804897663,-41.71612524246177,6.688227098095023e-05,False
51,0.0011985435527321897,-41.71695869768968,5.7040610780156875e-05,False
52,0.001190785989251708,-41.717663593533665,4.86436651071509e-05,False
53,0.0011950173874311076,-41.718260193567204,4.148021539862601e-05,False
54,0.0011921964553494035,-41.718765468877216,3.536970817041851e-05,False
55,0.0011869072076251541,-41.719193655277934,3.015785783466729e-05,False
56,0.0011876124406171584,-41.71955671124482,2.5712865791116535e-05,False
57,0.0012211110099542566,-41.7198646953616,2.1922173214838914e-05,False
58,0.0011886702901620083,-41.72012607827423,1.8689674991745342e-05,False
59,0.0011921964553494035,-41.7203480011652,1.5933331356743352e-05,False
60,0.0011865545909586217,-41.720536490415405,1.3583121960869526e-05,False
61,0.0011900807562597038,-41.72069663626445,1.1579294373453841e-05,False
62,0.0011826758092183809,-41.72083274180282,9.870865460226419e-06,True
