step,reward,mean,median,std,max,min
0,-0.075,-0.075,-0.075,0.0,-0.075,-0.075
1,-0.078,-0.0765,-0.0765,0.0015000000000000013,-0.075,-0.078
2,-0.0734,-0.07546666666666667,-0.075,0.0019067132861433432,-0.0734,-0.078
3,-0.09,-0.0791,-0.0765,0.0065061509358452455,-0.0734,-0.09
4,-0.0638,-0.07604,-0.075,0.008445022202457492,-0.0638,-0.09
5,-0.0797,-0.07665,-0.0765,0.007828952675805365,-0.0638,-0.09
6,-0.08803191489361703,-0.0782759878419453,-0.078,0.00827039583964105,-0.0638,-0.09
7,-0.07519999999999999,-0.07789148936170212,-0.0766,0.007802844993684874,-0.0638,-0.09
8,-0.06639999999999999,-0.07661465721040189,-0.07519999999999999,0.00819523401218695,-0.0638,-0.09
9,-0.0653153153153153,-0.07548472302089324,-0.0751,0.008481534997666433,-0.0638,-0.09
10,-0.07892376681614349,-0.07579736336591597,-0.07519999999999999,0.008147036257288787,-0.0638,-0.09
11,-0.0765880217785844,-0.07586325156697167,-0.0758940108892922,0.007803253825693603,-0.0638,-0.09
12,-0.07936772046589019,-0.07613282609765772,-0.0765880217785844,0.007555058569865012,-0.0638,-0.09
13,-0.0691,-0.07563048137639646,-0.0758940108892922,0.007502159545173683,-0.0638,-0.09
14,-0.06679999999999998,-0.07504178261797002,-0.07519999999999999,0.00757510166133613,-0.0638,-0.09
15,-0.08360000000000001,-0.0755766712043469,-0.0758940108892922,0.007621506862386045,-0.0638,-0.09
16,-0.0669,-0.07506627878056178,-0.07519999999999999,0.007670623816936966,-0.0638,-0.09
17,-0.08009259259259259,-0.07534551843678572,-0.0758940108892922,0.007542893159908859,-0.0638,-0.09
18,-0.0904040404040404,-0.07613807222453597,-0.0765880217785844,0.00807510360112006,-0.0638,-0.0904040404040404
19,-0.0653,-0.07559616861330917,-0.0758940108892922,0.008217448765507049,-0.0638,-0.0904040404040404
20,-0.07499999999999998,-0.07556777963172301,-0.07519999999999999,0.008020413766402805,-0.0638,-0.0904040404040404
21,-0.07819148936170212,-0.07568703916490388,-0.0758940108892922,0.007855046805658718,-0.0638,-0.0904040404040404
22,-0.07680000000000001,-0.0757354287664298,-0.0765880217785844,0.007685739344110813,-0.0638,-0.0904040404040404
23,-0.09821428571428571,-0.0766720478059238,-0.0766940108892922,0.008762772671429981,-0.0638,-0.09821428571428571
24,-0.09999999999999999,-0.07760516589368685,-0.07680000000000001,0.009726857780011349,-0.0638,-0.09999999999999999
25,-0.0722811671087533,-0.07740039670965095,-0.0766940108892922,0.00959276335615944,-0.0638,-0.09999999999999999
