steps,time,reward,delta,converged
1,0.004456367584339205,-16.217426093659213,0.5425340198869635,False
2,0.004592124944792886,-26.844000355990712,0.3402233578344819,False
3,0.004440499840939083,-34.20496453898892,0.18036050739691087,False
4,0.004445789088777019,-39.4111286517413,0.08940596053943223,False
5,0.004660179933239306,-43.143693150413235,0.055768095982217394,False
6,0.004441205073931087,-45.88353633118872,0.02845933590231549,False
7,0.004458483283542591,-47.896707094519186,0.01993332748914456,False
8,0.004405590805390602,-49.393239655627674,0.013497802292629896,False
9,0.004633381077610466,-50.515160314728625,0.008090266386810235,False
10,0.00448669260515544,-51.36329147644083,0.005745160094848906,False
11,0.005780442618288362,-52.00474705266904,0.0044321950077950145,False
12,0.004605171755997617,-52.48919999692587,0.0034430650479003178,False
13,0.005168300338937115,-52.855042984782735,0.0026741201635752665,False
14,0.0059415883681595005,-53.13179293108779,0.0020702288248919953,False
15,0.005842503125904841,-53.34143986636865,0.0016056324687796775,False
16,0.006066767232937309,-53.50039544354441,0.0012499811396572968,False
17,0.005884111875388953,-53.62099949958948,0.00097173717096527,False
18,0.0050607523003236565,-53.71254118487528,0.0007543966956115589,False
19,0.0048643448984648785,-53.78203883518698,0.0005848939152525989,False
20,0.004799816075205854,-53.83473151093248,0.00045290332679448486,False
21,0.004398891091568657,-53.87460236572442,0.0003502782636860269,False
22,0.004705314847797126,-53.90478082009146,0.00027060187249527967,False
23,0.004696499434771795,-53.927597239874785,0.00020882879465264348,False
24,0.005952872096827377,-53.9448468591652,0.00016099944647796072,False
25,0.004923231857333121,-53.95788639910701,0.0001240123236501134,False
26,0.004504323431092416,-53.967753956359346,9.544272227599016e-05,False
27,0.004435210593214833,-53.9752352679517,7.33986279362886e-05,False
28,0.004439089374841387,-53.98091324355358,5.640637360895817e-05,False
29,0.004959903975532143,-53.98522461796974,4.332012219596115e-05,False
30,0.004919000459153722,-53.98849925353697,3.325038519177981e-05,False
31,0.004832609411550948,-53.990987002717986,2.550771674203478e-05,False
32,0.005110471229727409,-53.99287731072974,1.9558472804492855e-05,False
33,0.004427805646287197,-53.99431090048377,1.4990135028369878e-05,False
34,0.004738813417247911,-53.99539873016007,1.1484194513050605e-05,False
35,0.005253986153434198,-53.99622537530571,8.794993340915935e-06,True
