steps,time,reward,delta,converged
1,0.007620043005090338,-55.2018345310141,0.7342071682213076,False
2,0.007707491902237962,-83.05541524094542,0.22754484131077574,False
3,0.007876395215362209,-98.7201842766672,0.08042745799105822,False
4,0.007592538916469493,-107.70620246502227,0.041400950765526745,False
5,0.0075801973383704535,-112.8889479419732,0.025344279723822583,False
6,0.007658830822379059,-115.88844325634406,0.016423423732396136,False
7,0.00769867648921263,-117.62308122202981,0.010647795906380653,False
8,0.007756505598422336,-118.62514756641022,0.006633610090551745,False
9,0.0077850675367017175,-119.20346297378124,0.004067660036303211,False
10,0.007575260707085363,-119.53700573352786,0.002439616772327846,False
11,0.007990995584577831,-119.72952124396677,0.0014742956709529742,False
12,0.007669409317941245,-119.84075144565807,0.0008987416547653337,False
13,0.007650368025792886,-119.9050618196632,0.0005450713592412004,False
14,0.007600649096502821,-119.94225992179251,0.000328347980758259,False
15,0.0076352055154984555,-119.96377367855986,0.00019615709045983643,False
16,0.007647547093711182,-119.97621766358824,0.00011614034954882113,False
17,0.0077134863829542155,-119.9834136031149,6.808673412050936e-05,False
18,0.007609464509528152,-119.98757026271821,3.9686520011794624e-05,False
19,0.007639084297238696,-119.98996851883653,2.338229724457852e-05,False
20,0.007723359645638084,-119.99135048534906,1.4317373714711756e-05,False
21,0.007757563448080873,-119.9921457670407,8.759284415349455e-06,True
