step,reward,mean,median,std,max,min
0,-0.0706,-0.0706,-0.0706,0.0,-0.0706,-0.0706
1,-0.0647,-0.06764999999999999,-0.06764999999999999,0.0029500000000000012,-0.0647,-0.0706
2,-0.084,-0.0731,-0.0706,0.008075064499226415,-0.0647,-0.084
3,-0.0684,-0.071925,-0.0695,0.007283328565978612,-0.0647,-0.084
4,-0.08613861386138612,-0.07476772277227722,-0.0706,0.00864649009946198,-0.0647,-0.08613861386138612
5,-0.064,-0.07297310231023102,-0.0695,0.008854648809940819,-0.064,-0.08613861386138612
6,-0.07049180327868852,-0.07261863102001066,-0.07049180327868852,0.00824366535068957,-0.064,-0.08613861386138612
7,-0.067,-0.07191630214250933,-0.06944590163934426,0.007931968676034707,-0.064,-0.08613861386138612
8,-0.07540000000000001,-0.07230337968223051,-0.07049180327868852,0.007558047265348975,-0.064,-0.08613861386138612
9,-0.06709999999999999,-0.07178304171400747,-0.06944590163934426,0.007338149291837462,-0.064,-0.08613861386138612
10,-0.0849,-0.07297549246727951,-0.07049180327868852,0.007948113659460023,-0.064,-0.08613861386138612
11,-0.09650000000000002,-0.07493586809500623,-0.07054590163934427,0.010009092539687145,-0.064,-0.09650000000000002
12,-0.06986301369863013,-0.07454564852605422,-0.07049180327868852,0.009710967337885283,-0.064,-0.09650000000000002
13,-0.06579212916246215,-0.0739203971429405,-0.07017740848865933,0.009625444247435153,-0.064,-0.09650000000000002
14,-0.09290000000000001,-0.0751857040000778,-0.07049180327868852,0.010434873519174942,-0.064,-0.09650000000000002
15,-0.0721,-0.07499284750007293,-0.07054590163934427,0.010131094621017842,-0.064,-0.09650000000000002
16,-0.12432432432432435,-0.07789469907797007,-0.0706,0.015209647157835425,-0.064,-0.12432432432432435
17,-0.0784911717495987,-0.0779278364486161,-0.07135,0.014781751601649226,-0.064,-0.12432432432432435
18,-0.0705,-0.07753689768816263,-0.0706,0.014482788646427663,-0.064,-0.12432432432432435
19,-0.0634,-0.07683005280375449,-0.07055,0.014448410734399276,-0.0634,-0.12432432432432435
20,-0.0856,-0.07724766933690903,-0.0706,0.014223355966389153,-0.0634,-0.12432432432432435
21,-0.09450000000000001,-0.07803186618523135,-0.07135,0.014353483333728049,-0.0634,-0.12432432432432435
22,-0.0845,-0.07831308939456912,-0.0721,0.014099818699961962,-0.0634,-0.12432432432432435
23,-0.0733,-0.07810421066979542,-0.0727,0.013839250261348095,-0.0634,-0.12432432432432435
24,-0.08309859154929576,-0.07830398590497543,-0.0733,0.01359491439305757,-0.0634,-0.12432432432432435
25,-0.06689999999999999,-0.07786537106247637,-0.0727,0.013510097891382812,-0.0634,-0.12432432432432435
26,-0.09550000000000002,-0.07851850546756983,-0.0733,0.01366944920967299,-0.0634,-0.12432432432432435
27,-0.06712473572938689,-0.07811158511977759,-0.0727,0.013588644626369903,-0.0634,-0.12432432432432435
28,-0.08048780487804877,-0.07819352373213177,-0.0733,0.013359340106147047,-0.0634,-0.12432432432432435
29,-0.0709,-0.07795040627439405,-0.0727,0.013199885579760436,-0.0634,-0.12432432432432435
30,-0.07280000000000002,-0.07778426413651036,-0.07280000000000002,0.013017085998725829,-0.0634,-0.12432432432432435
31,-0.0995967741935484,-0.0784659050757928,-0.07305,0.013362374484899221,-0.0634,-0.12432432432432435
32,-0.07540000000000001,-0.07837299886137485,-0.0733,0.013168848218531027,-0.0634,-0.12432432432432435
33,-0.09087499999999998,-0.07874070477721676,-0.07435,0.013144575670529079,-0.0634,-0.12432432432432435
34,-0.0662,-0.07838239892643914,-0.0733,0.013122817024878856,-0.0634,-0.12432432432432435
35,-0.06659999999999999,-0.07805511006737137,-0.07305,0.013083344065766089,-0.0634,-0.12432432432432435
36,-0.07680000000000001,-0.07802118817365863,-0.0733,0.012906935947573929,-0.0634,-0.12432432432432435
37,-0.0966,-0.07851010427435183,-0.07435,0.01307858998131123,-0.0634,-0.12432432432432435
38,-0.0702513966480447,-0.07829834254034396,-0.0733,0.012975656672855426,-0.0634,-0.12432432432432435
39,-0.09720000000000002,-0.07877088397683536,-0.07435,0.013147889389494231,-0.0634,-0.12432432432432435
40,-0.06883435582822085,-0.07852852963174721,-0.0733,0.013076702656298768,-0.0634,-0.12432432432432435
41,-0.08941398865784499,-0.07878770722760667,-0.07435,0.013026235612646852,-0.0634,-0.12432432432432435
42,-0.06420000000000001,-0.0784484582223135,-0.0733,0.013060263303474753,-0.0634,-0.12432432432432435
43,-0.0815,-0.07851781144453364,-0.07435,0.012919005386601576,-0.0634,-0.12432432432432435
44,-0.08310000000000001,-0.07861963785687734,-0.07540000000000001,0.012792498385133848,-0.0634,-0.12432432432432435
45,-0.07230000000000002,-0.0784822544252061,-0.07435,0.01268620466175821,-0.0634,-0.12432432432432435
46,-0.0667,-0.07823156816084001,-0.0733,0.012665162598273641,-0.0634,-0.12432432432432435
47,-0.0698,-0.07805591049082251,-0.07305,0.012590264445814962,-0.0634,-0.12432432432432435
48,-0.0875,-0.07824864701141797,-0.0733,0.012532471317481784,-0.0634,-0.12432432432432435
49,-0.0726,-0.07813567407118961,-0.07305,0.012431691837919796,-0.0634,-0.12432432432432435
50,-0.0681,-0.0779388961482251,-0.07280000000000002,0.012387602952710389,-0.0634,-0.12432432432432435
51,-0.06579999999999998,-0.07770545583768232,-0.07270000000000001,0.012380666647131775,-0.0634,-0.12432432432432435
52,-0.08930000000000002,-0.07792422082187699,-0.07280000000000002,0.012364361536352368,-0.0634,-0.12432432432432435
53,-0.095,-0.07824043895480519,-0.07305,0.01246378953892732,-0.0634,-0.12432432432432435
54,-0.09320000000000002,-0.07851243097380874,-0.0733,0.01251065456297095,-0.0634,-0.12432432432432435
55,-0.07469999999999999,-0.07844435184927644,-0.074,0.012408724861561438,-0.0634,-0.12432432432432435
56,-0.08930000000000002,-0.07863480181683298,-0.07469999999999999,0.012381692051680146,-0.0634,-0.12432432432432435
57,-0.060599999999999994,-0.07832385695792207,-0.074,0.012496968761592344,-0.060599999999999994,-0.12432432432432435
58,-0.09436090225563909,-0.07859567128500201,-0.07469999999999999,0.012562341464007861,-0.060599999999999994,-0.12432432432432435
59,-0.0853309481216458,-0.07870792589894608,-0.07505,0.012487020493701092,-0.060599999999999994,-0.12432432432432435
60,-0.074,-0.07863074678584861,-0.07469999999999999,0.012398666018496375,-0.060599999999999994,-0.12432432432432435
61,-0.07119999999999999,-0.07851089603123815,-0.07435,0.012333842426767865,-0.060599999999999994,-0.12432432432432435
62,-0.08430000000000001,-0.07860278657042484,-0.07469999999999999,0.012256937937731985,-0.060599999999999994,-0.12432432432432435
63,-0.062,-0.07834336803026196,-0.07435,0.012333893020505405,-0.060599999999999994,-0.12432432432432435
64,-0.09960000000000002,-0.07867039313748869,-0.07469999999999999,0.012515152441364894,-0.060599999999999994,-0.12432432432432435
65,-0.09480000000000001,-0.07891478112025402,-0.07505,0.012575294427810689,-0.060599999999999994,-0.12432432432432435
66,-0.08860000000000001,-0.07905933662592186,-0.07540000000000001,0.012536224162837055,-0.060599999999999994,-0.12432432432432435
67,-0.09190000000000001,-0.07924816991083478,-0.07540000000000001,0.012539332987655801,-0.060599999999999994,-0.12432432432432435
68,-0.0665,-0.0790634138251705,-0.07540000000000001,0.012541023589748112,-0.060599999999999994,-0.12432432432432435
69,-0.0736,-0.0789853650562395,-0.07505,0.012467990038910805,-0.060599999999999994,-0.12432432432432435
70,-0.09780000000000001,-0.07925035991460233,-0.07540000000000001,0.012576839321295403,-0.060599999999999994,-0.12432432432432435
71,-0.07870000000000002,-0.07924271602689952,-0.07540000000000001,0.012489360854797828,-0.060599999999999994,-0.12432432432432435
72,-0.07484725050916495,-0.07918250417049218,-0.07540000000000001,0.012414040408573978,-0.060599999999999994,-0.12432432432432435
73,-0.08940000000000001,-0.07932057843845851,-0.07540000000000001,0.012386184322999488,-0.060599999999999994,-0.12432432432432435
74,-0.07399999999999998,-0.0792496373926124,-0.07540000000000001,0.012318458075417508,-0.060599999999999994,-0.12432432432432435
75,-0.0708,-0.07913845795323592,-0.07512362525458248,0.012274967921388465,-0.060599999999999994,-0.12432432432432435
76,-0.0683673469387755,-0.07899857339460657,-0.07484725050916495,0.01225582171135518,-0.060599999999999994,-0.12432432432432435
77,-0.0647,-0.07881525835108597,-0.07477362525458248,0.012282792751054197,-0.060599999999999994,-0.12432432432432435
78,-0.0703,-0.07870747027069247,-0.07469999999999999,0.012241875428802569,-0.060599999999999994,-0.12432432432432435
79,-0.09150000000000001,-0.07886737689230883,-0.07477362525458248,0.012247867576539376,-0.060599999999999994,-0.12432432432432435
80,-0.0696,-0.07875296483190995,-0.07469999999999999,0.012214969963817934,-0.060599999999999994,-0.12432432432432435
81,-0.0691,-0.07863524574859398,-0.07435,0.012186401948258097,-0.060599999999999994,-0.12432432432432435
82,-0.0885,-0.0787540982094543,-0.07469999999999999,0.01216048761832036,-0.060599999999999994,-0.12432432432432435
83,-0.07709999999999999,-0.07873440656410365,-0.07477362525458248,0.012089218226498053,-0.060599999999999994,-0.12432432432432435
84,-0.08805031446540879,-0.07884400548058959,-0.07484725050916495,0.01205980084810521,-0.060599999999999994,-0.12432432432432435
85,-0.0838,-0.07890163332383855,-0.07512362525458248,0.012001247018809513,-0.060599999999999994,-0.12432432432432435
86,-0.07330000000000002,-0.07883724673390936,-0.07484725050916495,0.0119470053990287,-0.060599999999999994,-0.12432432432432435
87,-0.0905,-0.07896977802102403,-0.07512362525458248,0.011943077940241768,-0.060599999999999994,-0.12432432432432435
88,-0.07222222222222222,-0.07889396278732963,-0.07484725050916495,0.011897069643057596,-0.060599999999999994,-0.12432432432432435
