steps,time,reward,delta,converged
1,0.007653894191093968,-53.13705636408419,0.7273834666666666,False
2,0.007614048524260397,-74.80724638701231,0.18798634666666664,False
3,0.007853827758140142,-84.6864967479271,0.055244629333333295,False
4,0.008156725349181215,-89.28214896118926,0.02319519744000001,False
5,0.007903546687543894,-91.42958954658488,0.012427007999999962,False
6,0.007895083890957721,-92.43551482493908,0.006764794855424,False
7,0.007906367619739285,-92.90650731579329,0.0035916767240400937,False
8,0.007837254781748015,-93.1266760479922,0.001821051727792622,False
9,0.00791694611530147,-93.22949012911327,0.0009067356882569433,False
10,0.008029078168760861,-93.2775638173151,0.0004423425351734178,False
11,0.007845364961667656,-93.30007458786862,0.00022138129084370295,False
12,0.007822444887779056,-93.31062139242411,0.00010998779813181647,False
13,0.007839723097276874,-93.31556457951213,5.421303211403106e-05,False
14,0.007900725755348503,-93.31788365497935,2.6460563262054038e-05,False
15,0.007751216350698087,-93.31897140416774,1.2765816476134617e-05,False
16,0.007796703881808753,-93.31948140341437,6.078188468372492e-06,True
