steps,time,reward,delta,converged
1,0.0012799979689361862,-8.840864906253762,0.730413732510288,False
2,0.0016520083978548428,-12.690777079161023,0.18083351999905162,False
3,0.002217957913103419,-14.75574833671597,0.06937432098765428,False
4,0.002194685222775661,-15.881845976530391,0.03999794046639232,False
5,0.0021876328922871835,-16.521663936932306,0.025366086073495053,False
6,0.0024193019462472876,-16.887028271722595,0.01626640256748768,False
7,0.002240172753886327,-17.098789441944877,0.010743789345687593,False
8,0.002213373898257487,-17.222712379337533,0.006990509360163433,False
9,0.00219186429058027,-17.295886600823643,0.004481983406535994,False
10,0.0021819910280100885,-17.339155158787907,0.002836949067972383,False
11,0.0022200736121931186,-17.36485995209056,0.001776934745675196,False
12,0.002195390455767665,-17.380220882639478,0.0011038201558956628,False
13,0.002173880848090448,-17.389433900197055,0.0006813208897644141,False
14,0.002181285795018084,-17.394972762917554,0.0004184919180062474,False
15,0.002197506154857365,-17.39830839624686,0.0002561021674742925,False
16,0.0021844593437663207,-17.400319737550284,0.00015628567971592844,False
17,0.0021841067270997883,-17.401533728443322,9.516996606123707e-05,False
18,0.00219080644103542,-17.402261234696603,5.7860012922739124e-05,False
19,0.001231689505743816,-17.402694685939014,3.5133674420373406e-05,False
20,0.0012091220482943754,-17.402952420268207,2.131387816983743e-05,False
21,0.0012161743787828527,-17.403105471940545,1.2920868676324915e-05,False
22,0.0012193479274174024,-17.403196311082922,7.828605821158519e-06,True
