steps,time,reward,delta,converged
1,0.001364978550327578,-9.145671617378001,0.7363146008230452,False
2,0.001238389219452074,-13.989526358412856,0.22486722190452,False
3,0.0012246371752553387,-17.124392834402062,0.1049092629758418,False
4,0.0011978383197401854,-19.2008881361567,0.06622434747404088,False
5,0.001185144124974613,-20.626052963984037,0.04766394590270884,False
6,0.0011981909361793441,-21.605784364945528,0.03508806616305238,False
7,0.001215116529124316,-22.288102265793665,0.027316608558139666,False
8,0.001214058679693153,-22.76784670013966,0.02099437365508161,False
9,0.0012546095794050416,-23.10570069852825,0.01592562196456543,False
10,0.0011943121545527902,-23.34491278288216,0.011940984830972778,False
11,0.0011763287119492816,-23.51494256949197,0.008867760304299144,False
12,0.0012055958831069802,-23.635825244090388,0.006535516173127642,False
13,0.0011851441248609262,-23.721928308333094,0.0047882661898045464,False
14,0.001193606921447099,-23.78347507483074,0.0034922577055693793,False
15,0.0014249233587406707,-23.827581234360764,0.0025382273658832166,False
16,0.0011960752370896444,-23.859241381681663,0.0018399658190454415,False
17,0.0012313368890772836,-23.881995624522524,0.0013311212641367587,False
18,0.001190080756146017,-23.898364984371383,0.0009615284230671817,False
19,0.0011886702901620083,-23.910135618633706,0.0006937471935147821,False
20,0.0011918438389102448,-23.918517538987054,0.0005000978233610232,False
21,0.0011900807562597038,-23.924439921670412,0.00036025876193490625,False
22,0.0011897281397068582,-23.92862674758139,0.00025938775345035747,False
23,0.00120665373265183,-23.931588372740823,0.00018668638802377124,False
24,0.0011893755232676995,-23.93368497258717,0.00013432118085432432,False
25,0.0012087694318552167,-23.935170482691127,9.662196347925978e-05,False
26,0.0011914912223573992,-23.93622397144941,6.94912775878187e-05,False
27,0.0011886702901620083,-23.936971779257384,4.997189599320606e-05,False
28,0.0011900807562597038,-23.937503103731,3.59315718189146e-05,False
29,0.0011854967415274587,-23.937880968976852,2.5834018862913588e-05,False
30,0.0014993254445698767,-23.93814994534396,1.8572959871843153e-05,False
31,0.0011876124406171584,-23.938341582893738,1.335210630959427e-05,False
32,0.001186201974519463,-23.938478237177687,9.598483562744953e-06,True
