steps,time,reward,delta,converged
1,0.00444966787051726,-16.575875184168975,0.5400671700164743,False
2,0.004557568525683564,-29.132503945252832,0.37939500938258675,False
3,0.004469061779104777,-39.19468430713475,0.22535644576599595,False
4,0.004575551968287073,-47.42011721968394,0.13623593352870877,False
5,0.004414053601976775,-54.282432948616034,0.09518794530266286,False
6,0.004367508221321259,-60.03539526202567,0.0618008801703379,False
7,0.004462009448729987,-64.97021553898884,0.05548294452422575,False
8,0.004336125350960174,-69.21814397242376,0.037858573691039565,False
9,0.004377028867338595,-72.88453243885226,0.026950491227364648,False
10,0.004309679111884179,-76.04852333715709,0.022834138931515036,False
11,0.004322020690096906,-78.76658305841904,0.019501423369887194,False
12,0.00431250004407957,-81.10054447084862,0.016513363181858698,False
13,0.004307210796241634,-83.10465793486902,0.014003199529906807,False
14,0.004331541336227929,-84.82730753586279,0.011843859863545303,False
15,0.004318494525023198,-86.30880467109702,0.01033078042227864,False
16,0.004340356749139573,-87.59122646463126,0.00910655771262503,False
17,0.004340004132700415,-88.70608614622539,0.008018335277977351,False
18,0.004367508221207572,-89.67922535910269,0.007069044256368673,False
19,0.004294163985036903,-90.5304040622681,0.006238963404136377,False
20,0.004302979398062234,-91.27545193590795,0.005518774315202479,False
21,0.004287111654548426,-91.92830374224992,0.004895897492366796,False
22,0.0042825276398161805,-92.50050625865494,0.004339984439570677,False
23,0.004325546855397988,-93.00164305419916,0.0038444207111262285,False
24,0.004304037247607084,-93.44045925601365,0.0034031553025281047,False
25,0.00431461574316927,-93.82443990636784,0.003010661742454901,False
26,0.004309679111884179,-94.16056348496858,0.0026619029848340414,False
27,0.004398538475015812,-94.45475759602066,0.0023522987024809927,False
28,0.004299100616321994,-94.7120882683089,0.0020776940673374877,False
29,0.004451430953167801,-94.93727312159557,0.0018343295347889588,False
30,0.004292753518939207,-95.13438557798933,0.0016188114619558602,False
31,0.004473998410389868,-95.30695551628874,0.0014280835831559369,False
32,0.0043001584658668435,-95.45806000807713,0.0012593994651091123,False
33,0.004299100616208307,-95.5900880059444,0.0011102960988257915,False
34,0.004565678705716891,-95.70551335630228,0.0009785687791473707,False
35,0.0046492488210105876,-95.80654394336456,0.0008622473949988496,False
36,0.004405943421943448,-95.89501669000624,0.0007595742161283225,False
37,0.004306858179802475,-95.97251094773684,0.0006689832233111037,False
38,0.0044397946079470785,-96.04040028502776,0.0005890809932395658,False
39,0.004301216315411693,-96.09981552339347,0.0005186291188193914,False
40,0.004373855318704045,-96.15184808153592,0.00045652812114660435,False
41,0.004322020690096906,-96.19744141185932,0.00040180279096097005,False
42,0.004308268645786484,-96.23740149518405,0.00035358888430087054,False
43,0.004305095097151934,-96.27239951334717,0.000311121088664823,False
44,0.004288169504206962,-96.30305001567034,0.0002737221702876491,False
45,0.00431567359271412,-96.3299155005423,0.0002407932138759894,False
46,0.004312852660518729,-96.35346866592816,0.00021180486677258026,False
47,0.004312147427526725,-96.37408430338665,0.0001862895008856169,False
48,0.004335420117854483,-96.39215463579049,0.00016383420892646106,False
49,0.004311794810973879,-96.40800043181163,0.00014407455609605213,False
50,0.004341061982131578,-96.4218728203738,0.00012668901365858742,False
51,0.004320962840552056,-96.43403102194777,0.00011139400641491104,False
52,0.004340709365806106,-96.44469358135964,9.793951158604264e-05,False
53,0.004331893952780774,-96.45404634711771,8.610515191176393e-05,False
54,0.0044034751063009026,-96.4622509421364,7.569673083290818e-05,False
55,0.004331893952667087,-96.46944874287495,6.654316241649916e-05,False
56,0.004349877395156909,-96.47576360679017,5.8493753189170494e-05,False
57,0.004312852660632416,-96.48130409304555,5.141579723444423e-05,False
58,0.004387254746461622,-96.48616536937266,4.5216182022023155e-05,False
59,0.004325899471837147,-96.49043087299498,3.985012463614268e-05,False
60,0.0043251942388451425,-96.49417376281562,3.5120887291573144e-05,False
61,0.004426747796742347,-96.49745819047712,3.095289500087972e-05,False
62,0.0043484669291729006,-96.50034041332154,2.727954167852653e-05,False
63,0.0043410619822452645,-96.50286976912528,2.4042125753465093e-05,False
64,0.00433436226842332,-96.5050895299099,2.11889120967923e-05,False
65,0.004447904787866719,-96.50703764993351,1.8674305275911962e-05,False
66,0.004318141908356665,-96.50874742106214,1.6458120922990815e-05,False
67,0.004471177478308164,-96.51024804705499,1.4504943573689921e-05,False
68,0.0043280151710405335,-96.51156514685255,1.2783560714713094e-05,False
69,0.004327662554487688,-96.51272119569037,1.126646399646214e-05,False
70,0.004398538475015812,-96.51373591175414,9.929409638953501e-06,True
