steps,time,reward,delta,converged
1,0.004415111451521625,-14.918030267529904,0.5516910021348022,False
2,0.00437843933343629,-19.274698517778997,0.17519964551600367,False
3,0.004372444852492663,-20.635360113044356,0.040409618938561154,False
4,0.004383375964721381,-21.070759621056098,0.006564848924676403,False
5,0.004345998613530355,-21.20968581748672,0.0015375593363360085,False
6,0.0043526983273523,-21.25490407667753,0.0004349665183322471,False
7,0.004337183200505024,-21.270189103729845,0.0001443575511689832,False
8,0.0043847864308190765,-21.275401475857347,5.339610277563245e-05,False
9,0.00437032915351665,-21.27719027854721,1.9780038203853767e-05,False
10,0.004372444852492663,-21.277804994237485,7.33619607697078e-06,True
