steps,time,reward,delta,converged
1,0.007695150324025235,-49.4631099522518,0.7160938608139003,False
2,0.007593949382680876,-61.479960114309364,0.11758118706294769,False
3,0.007769199793187909,-64.76633904332434,0.02175952199806941,False
4,0.007637321214588155,-65.68414705462884,0.005901344307270212,False
5,0.007601001713055666,-65.94117006181766,0.0020791267282426196,False
6,0.007643315695531783,-66.01339409907472,0.000701745972333051,False
7,0.007669056701388399,-66.0336370990255,0.00022628911297983834,False
8,0.0076947977074723894,-66.03930522277471,6.891367287348293e-05,False
9,0.007712781149962211,-66.04089582389783,2.0576836287727884e-05,False
10,0.007666588385859541,-66.04134334057187,6.209753577873789e-06,True
